long,lat,q_ps_test_data,q_ps_predicted,residual
-128.5948,47.9317,437.77934178494,437.8004199768093,-0.02107819186926463
-128.705,47.8992,495.3203091145,495.3152060576154,0.005103056884593116
-128.63,48.42,465.29943271476,465.33026512220755,-0.030832407447576315
-127.759,47.7822,266.09179195412,266.11757139715746,-0.025779443037436067
-126.9,48.6583,200.93636013052,200.94969191393952,-0.013331783419516796
-128.67,48.44,531.15760845266,531.1936577215231,-0.03604926886305293
-128.8283,48.3917,649.51371744501,649.7948707192546,-0.2811532742446161
-128.591,47.9416,437.77934178494,437.8004199768093,-0.02107819186926463
-126.84,48.6867,197.26029061145,197.4062101250314,-0.14591951358141841
-127.794,47.7896,266.09179195412,266.4253118861935,-0.33351993207350006
-127.7855,47.7152,262.38779189237,262.38263610736965,0.005155785000340529
-128.614,47.9464,437.77934178494,437.5996019084629,0.17973987647712875
-128.705,48.455,615.10439485193,615.1045832708113,-0.0001884188812937282
-129.3033333,48.63833333,453.15495452404,459.6761083325961,-6.5211538085560505
-128.7157,48.4616,615.10439485193,615.1057747089039,-0.0013798569739265076
-128.574,47.8723,437.77934178494,437.7745804761891,0.00476130875091485
-126.88,48.67,200.93636013052,200.94969191393952,-0.013331783419516796
-126.947,48.6252,209.53524517387,209.42502751404194,0.11021765982806642
-127.783,47.7045,262.38779189237,262.38263610736965,0.005155785000340529
-128.7135,47.8752,495.3203091145,495.3152060576154,0.005103056884593116
-128.63,48.4583,508.22227635983,508.2083255944869,0.013950765343111016
-128.7067,48.4576,615.10439485193,615.1045832708113,-0.0001884188812937282
-128.701,47.8908,495.3203091145,495.3152060576154,0.005103056884593116
-128.6667,48.43,531.15760845266,531.1809499915265,-0.023341538866475275
-128.7127,48.4583,615.10439485193,615.1045832708113,-0.0001884188812937282
-127.792,47.7193,262.38779189237,262.38263610736965,0.005155785000340529
-128.62,48.46,508.22227635983,508.3614913322357,-0.13921497240568215
-127.682,47.7245,253.08200722473,253.10244621290593,-0.020438988175925488
-128.6816,48.4341,531.15760845266,531.1536148011463,0.003993651513724217
-128.635,48.42,465.29943271476,465.33026512220755,-0.030832407447576315
-128.669,47.83,448.73843215919,448.75841183223093,-0.019979673040950274
-128.623,47.936,437.77934178494,437.79960484555863,-0.0202630606186176
-126.87,48.665,200.93636013052,200.94969191393952,-0.013331783419516796
-126.6392,48.1415,194.6275181369,194.57091059330736,0.05660754359263365
-126.7088,48.7422,194.20406068911,194.48696530257038,-0.2829046134603743
-128.598,47.877,437.77934178494,437.7745804761891,0.00476130875091485
-127.704,47.863,264.85829724021,264.8225784613517,0.0357187788582678
-128.598,47.9328,437.77934178494,437.8004199768093,-0.02107819186926463
-126.9,48.6583,200.93636013052,200.94969191393952,-0.013331783419516796
-129.094,47.9554,2753.9345346423,2752.020507784514,1.9140268577862116
-127.746,47.7793,257.67515241703,257.69917475807017,-0.02402234104016543
-127.782,47.7129,262.38779189237,262.38263610736965,0.005155785000340529
-128.7083,48.4553,615.10439485193,615.1045832708113,-0.0001884188812937282
-128.71,48.44,531.15760845266,531.1622053456241,-0.004596892964059407
-126.4319,48.2352,189.21104853919,189.32118088021608,-0.11013234102608749
-128.83,48.36,649.51371744501,649.4632940544138,0.05042339059616552
-128.625,48.4183,465.29943271476,465.33026512220755,-0.030832407447576315
-128.5187,47.917,397.83439275395,398.10831379945563,-0.2739210455056309
-128.7,48.4,531.15760845266,531.1494976156275,0.008110837032518248
-128.68,48.4,531.15760845266,531.1566858552917,0.0009225973683442135
-127.8817,47.8602,287.95214121249,288.15165506624555,-0.19951385375554764
-129.096,47.9555,2753.9345346423,2754.90261869444,-0.9680840521400569
-126.263,48.335,185.04898643471,184.80476315657256,0.24422327813744005
-128.7767,48.4433,649.51371744501,649.3558985282622,0.15781891674782855
-128.604,47.9157,437.77934178494,437.7745804761891,0.00476130875091485
-127.7847,47.7125,262.38779189237,262.38263610736965,0.005155785000340529
-128.7,48.4267,531.15760845266,531.1494976156275,0.008110837032518248
-127.785,47.7164,262.38779189237,262.38263610736965,0.005155785000340529
-128.7031,48.4586,615.10439485193,615.1045832708113,-0.0001884188812937282
-127.76,47.7035,262.38779189237,262.38263610736965,0.005155785000340529
-128.65,48.42,531.15760845266,531.1490293723679,0.008579080292179242
-127.782,47.7203,262.38779189237,262.38263610736965,0.005155785000340529
-128.7082,48.4546,615.10439485193,615.1045832708113,-0.0001884188812937282
-128.615,48.4167,465.29943271476,465.33026512220755,-0.030832407447576315
-126.718,48.1001,197.89847269812,197.89805551625466,0.0004171818653446735
-126.566,48.2583,197.87822634894,197.93456411759084,-0.05633776865084883
-128.73,48.47,615.10439485193,615.0763968942518,0.02799795767816704
-127.7894,47.7085,262.38779189237,262.38263610736965,0.005155785000340529
-128.71,48.46,615.10439485193,615.1051542517621,-0.0007593998320771789
-127.91,47.735,274.42198222674,272.5058320546675,1.9161501720724914
-128.61,47.9456,437.77934178494,437.79960484555863,-0.0202630606186176
-128.74,48.41,531.15760845266,532.3303958455456,-1.1727873928855388
-128.76,48.44,649.51371744501,649.40968282023,0.10403462477995618
-128.554,47.9243,437.77934178494,437.9290538925666,-0.14971210762661258
-128.88,48.38,937.25075677736,946.5696904211064,-9.31893364374639
-128.65,48.43,531.15760845266,531.1490293723679,0.008579080292179242
-127.7252,47.868,264.85829724021,264.8225784613517,0.0357187788582678
-128.6817,48.4267,531.15760845266,531.1566858552917,0.0009225973683442135
-127.781,47.7226,262.38779189237,262.38263610736965,0.005155785000340529
-128.634,47.9409,437.77934178494,437.79960484555863,-0.0202630606186176
-128.5858,47.9127,437.77934178494,437.7745804761891,0.00476130875091485
-128.69,48.48,615.10439485193,615.1186686132096,-0.014273761279582686
-127.6567,47.9377,264.85829724021,264.9039205843517,-0.04562334414168845
-128.7192,47.877,495.3203091145,495.3152060576154,0.005103056884593116
-127.716,47.849,257.67515241703,257.66311249085976,0.012039926170245963
-128.63,48.46,508.22227635983,508.3614913322357,-0.13921497240568215
-127.7805,47.7185,262.38779189237,262.38263610736965,0.005155785000340529
-128.7533333,48.82166667,571.43854872006,571.2149427875356,0.22360593252437866
-128.66,48.4033,531.15760845266,531.1490293723679,0.008579080292179242
-129.095,47.9528,2753.9345346423,2754.1744404677775,-0.2399058254773081
-128.71,48.46,615.10439485193,615.1051542517621,-0.0007593998320771789
-127.7195,47.866,264.85829724021,264.8225784613517,0.0357187788582678
-129.091,47.9568,2753.9345346423,2754.1700148268083,-0.2354801845081056
-128.755,48.4367,649.51371744501,649.3752665609275,0.1384508840825447
-128.6833,48.4217,531.15760845266,531.1566858552917,0.0009225973683442135
-128.5533,47.9068,437.77934178494,437.81427695233305,-0.03493516739303004
-128.6367,48.485,508.22227635983,508.53334772178215,-0.3110713619521448
-126.79,48.7067,197.26029061145,195.4083366162753,1.8519539951746822
-127.797,47.7074,262.38779189237,262.37765829993094,0.010133592439046879
-128.76,48.44,649.51371744501,649.40968282023,0.10403462477995618
-128.7059,48.4533,615.10439485193,615.1045832708113,-0.0001884188812937282
-127.753,47.781,266.09179195412,266.13052544818845,-0.03873349406842408
-126.97,48.6138,215.74023087963,215.81668358714208,-0.07645270751208955
-128.7783,48.3517,649.51371744501,649.7857067897786,-0.27198934476859904
-128.606,47.8787,437.77934178494,437.7745804761891,0.00476130875091485
-128.6821,48.4351,531.15760845266,531.1536148011463,0.003993651513724217
-128.6,47.8775,437.77934178494,437.7745804761891,0.00476130875091485
-128.6767,48.4817,615.10439485193,615.1134724869137,-0.009077634983668759
-128.6483,48.4217,465.29943271476,465.4029775264405,-0.10354481168053553
-128.58,48.4533,508.22227635983,508.33812865619814,-0.1158522963681321
-127.769,47.7057,262.38779189237,262.38263610736965,0.005155785000340529
-128.6433,48.4033,465.29943271476,465.4029775264405,-0.10354481168053553
-126.82,48.6933,197.26029061145,196.46087510442587,0.799415507024122
-128.7105,48.4563,615.10439485193,615.1045832708113,-0.0001884188812937282
-127.79,47.7691,266.09179195412,266.11805780878257,-0.026265854662540278
-128.71,48.47,615.10439485193,615.1109786083349,-0.006583756404893393
-128.713,48.4546,615.10439485193,615.1045832708113,-0.0001884188812937282
-126.531,48.1903,193.51597489366,193.54363600391105,-0.027661110251045784
-127.725,47.7753,257.67515241703,257.69917475807017,-0.02402234104016543
-128.7109,48.4537,615.10439485193,615.1045832708113,-0.0001884188812937282
-128.665,48.4217,531.15760845266,531.1490293723679,0.008579080292179242
-126.88,48.6783,200.93636013052,200.9371342033183,-0.0007740727982934459
-127.5208,47.8225,241.22702852783,241.60700919622218,-0.3799806683921929
-129.098,47.9563,2753.9345346423,2754.54424226402,-0.6097076217197355
-127.7859,47.7097,262.38779189237,262.38263610736965,0.005155785000340529
-128.7091,48.4545,615.10439485193,615.1045832708113,-0.0001884188812937282
-126.703,48.7448,194.20406068911,194.48696530257038,-0.2829046134603743
-127.784,47.7175,262.38779189237,262.38263610736965,0.005155785000340529
-127.763,47.7634,266.09179195412,266.0797088800902,0.012083074029817453
-128.7958,47.9108,581.09921225716,581.0996263567672,-0.00041409960715554917
-128.7084,48.458,615.10439485193,615.1045832708113,-0.0001884188812937282
-127.783,47.7126,262.38779189237,262.38263610736965,0.005155785000340529
-129.098,47.9531,2753.9345346423,2753.876677057282,0.05785758501815508
-128.76,48.5,807.68141835452,808.0866325140759,-0.4052141595558396
-128.7003,47.8717,495.3203091145,495.3152060576154,0.005103056884593116
-127.7408,47.8403,257.67515241703,257.66311249085976,0.012039926170245963
-127.788,47.7684,266.09179195412,266.11805780878257,-0.026265854662540278
-128.805,47.9707,668.06843298537,668.2900986101346,-0.22166562476456875
-128.7,48.46,615.10439485193,615.1051542517621,-0.0007593998320771789
-128.6833,48.43,531.15760845266,531.1566858552917,0.0009225973683442135
-128.8033,48.425,649.51371744501,649.3391868891172,0.1745305558928294
-128.7617,48.485,807.68141835452,808.1015141096584,-0.4200957551383908
-128.71,48.46,615.10439485193,615.1051542517621,-0.0007593998320771789
-128.5517,48.45,508.22227635983,508.3858484500556,-0.16357209022561392
-127.806,47.7722,266.09179195412,265.9348340159034,0.15695793821663528
-128.8333,48.395,649.51371744501,648.960003307483,0.5537141375269812
-128.68,48.43,531.15760845266,531.1566858552917,0.0009225973683442135
-127.811,47.7492,262.38779189237,262.6723206604645,-0.28452876809450345
-128.6533,48.4617,615.10439485193,615.1099462263654,-0.005551374435412981
-128.725,48.4133,531.15760845266,531.0942731814783,0.06333527118169968
-128.68,47.863,495.3203091145,495.3261971915599,-0.00588807705992167
-128.6315,47.9385,437.77934178494,437.79960484555863,-0.0202630606186176
-128.608,47.9351,437.77934178494,437.8004199768093,-0.02107819186926463
-128.6783,48.4317,531.15760845266,531.1566858552917,0.0009225973683442135
-128.5885,47.9297,437.77934178494,437.8004199768093,-0.02107819186926463
-128.577,47.8724,437.77934178494,437.7745804761891,0.00476130875091485
-128.501,48.445,432.69780102486,433.23843516601835,-0.540634141158364
-127.078,48.56,222.83381209863,222.41678014188636,0.41703195674364224
-128.6317,48.45,508.22227635983,508.15805352579054,0.06422283403946949
-127.664,47.8315,257.67515241703,257.67409644871464,0.0010559683153701371
-127.771,47.7232,262.38779189237,262.38263610736965,0.005155785000340529
-126.5805,48.1678,197.81017418377,197.86214812574084,-0.05197394197085714
-127.713,47.7533,257.67515241703,257.69917475807017,-0.02402234104016543
-127.786,47.7091,262.38779189237,262.38263610736965,0.005155785000340529
-128.682,47.8542,495.3203091145,495.48206106645387,-0.1617519519538746
-128.6075,47.9332,437.77934178494,437.8004199768093,-0.02107819186926463
-128.5908,47.9137,437.77934178494,437.7745804761891,0.00476130875091485
-129.092,47.9522,2753.9345346423,2754.223242431908,-0.28870778960799726
-128.609,47.9453,437.77934178494,437.8004199768093,-0.02107819186926463
-128.7107,48.4499,531.15760845266,531.7704503827603,-0.6128419301002168
-127.772,47.7419,262.38779189237,262.38263610736965,0.005155785000340529
-128.7062,48.4529,615.10439485193,615.1045832708113,-0.0001884188812937282
-128.83,48.4283,649.51371744501,649.2874701660223,0.22624727898767105
-128.5742,47.9115,437.77934178494,437.7745804761891,0.00476130875091485
-129.097,47.9467,5015.9146722461,5015.707072396484,0.2075998496156899
-126.84,48.6833,197.26029061145,197.4062101250314,-0.14591951358141841
-128.69,48.46,615.10439485193,615.1051542517621,-0.0007593998320771789
-128.799,47.9772,668.06843298537,668.2273545839124,-0.15892159854240617
-126.2913,48.322,185.04898643471,184.80476315657256,0.24422327813744005
-128.6433,48.42,465.29943271476,465.4029775264405,-0.10354481168053553
-127.774,47.7071,262.38779189237,262.38263610736965,0.005155785000340529
-126.86,48.675,200.93636013052,200.94969191393952,-0.013331783419516796
-128.72,48.45,615.10439485193,615.0535190364036,0.050875815526410406
-128.63,48.45,508.22227635983,508.15805352579054,0.06422283403946949
-129.091,47.954,2753.9345346423,2753.958417551732,-0.02388290943190441
-128.71,48.45,615.10439485193,615.0535190364036,0.050875815526410406
-128.7095,48.4545,615.10439485193,615.1045832708113,-0.0001884188812937282
-127.7557,47.8427,266.09179195412,266.4427573330381,-0.3509653789180902
-128.7145,48.4563,615.10439485193,615.1045832708113,-0.0001884188812937282
-129.08,48.645,639.51422971143,654.0163193455232,-14.502089634093295
-127.788,47.7149,262.38779189237,262.38263610736965,0.005155785000340529
-128.794,47.9172,581.09921225716,581.0996263567672,-0.00041409960715554917
-128.8,47.9487,581.09921225716,581.063003427786,0.03620882937400438
-128.828,47.8967,581.09921225716,581.1845925018995,-0.08538024473944006
-127.5525,47.8308,250.09188623759,249.4928146874336,0.5990715501563955
-128.59,48.45,508.22227635983,508.2878565875018,-0.06558022767177363
-128.7009,48.4614,615.10439485193,615.1051542517621,-0.0007593998320771789
-128.6776,48.4357,531.15760845266,531.1105868689455,0.04702158371458154
-126.9875,48.4308,219.8009571006,219.88807997412408,-0.08712287352409476
-128.61,48.46,508.22227635983,508.3614913322357,-0.13921497240568215
-128.827,47.9243,581.09921225716,581.0879603759619,0.011251881198177216
-127.6308,47.7692,250.09188623759,250.1643877256109,-0.07250148802091871
-127.78,47.7232,262.38779189237,262.38263610736965,0.005155785000340529
-128.7083,48.46,615.10439485193,615.1051542517621,-0.0007593998320771789
-128.6883,48.44,531.15760845266,531.1693935852883,-0.011785132628233441
-127.6768,47.8553,264.85829724021,264.8449276647626,0.013369575447370607
-128.81,48.46,807.68141835452,803.1648143443015,4.516604010218543
-128.71,48.4567,615.10439485193,615.1045832708113,-0.0001884188812937282
-126.52,48.195,193.51597489366,193.54363600391105,-0.027661110251045784
-126.85,48.67,197.26029061145,197.29018589824904,-0.029895286799046517
-128.5483,47.905,397.83439275395,398.16244329460847,-0.3280505406584666
-129.094,47.9536,2753.9345346423,2753.897867556507,0.03666708579294209
-128.75,48.47,807.68141835452,810.2786976518709,-2.5972792973508376
-128.73,48.435,531.15760845266,530.9790085282401,0.17859992441992745
-128.7059,48.46,615.10439485193,615.1051542517621,-0.0007593998320771789
-128.6105,47.934,437.77934178494,437.79960484555863,-0.0202630606186176
-127.545,47.8287,241.22702852783,241.6992228189187,-0.47219429108872646
-127.774,47.7348,262.38779189237,262.38263610736965,0.005155785000340529
-127.003,48.445,219.8009571006,220.35231245727263,-0.5513553566726443
-128.65,48.42,531.15760845266,531.1490293723679,0.008579080292179242
-128.715,48.4817,615.10439485193,615.10030808022,0.004086771710035464
-128.63,48.46,508.22227635983,508.3614913322357,-0.13921497240568215
-127.712,47.7726,257.67515241703,257.69917475807017,-0.02402234104016543
-128.646,47.9072,437.77934178494,437.8193686836926,-0.04002689875255783
-128.71,48.42,531.15760845266,531.1494976156275,0.008110837032518248
-128.7117,48.4567,615.10439485193,615.1045832708113,-0.0001884188812937282
-128.7,48.4717,615.10439485193,615.1109786083349,-0.006583756404893393
-128.6838,48.4311,531.15760845266,531.1566858552917,0.0009225973683442135
-127.793,47.7119,262.38779189237,262.38263610736965,0.005155785000340529
-128.602,47.9339,437.77934178494,437.8004199768093,-0.02107819186926463
-126.9,48.7,200.93636013052,200.1444833497784,0.7918767807416032
-128.62,48.46,508.22227635983,508.3614913322357,-0.13921497240568215
-128.5017,48.445,432.69780102486,433.23843516601835,-0.540634141158364
-128.71,48.46,615.10439485193,615.1051542517621,-0.0007593998320771789
-128.5917,48.4467,465.29943271476,465.120843038259,0.17858967650096247
-129.097,47.9463,5015.9146722461,5015.707072396484,0.2075998496156899
-128.7233,48.335,527.67515477576,527.9698680259892,-0.29471325022916517
-128.6228,47.936,437.77934178494,437.79960484555863,-0.0202630606186176
-128.837,47.9233,581.09921225716,581.3764518167826,-0.27723955962255786
-128.7037,48.463,615.10439485193,615.108163272302,-0.0037684203720118603
-128.579,47.9293,437.77934178494,437.8004199768093,-0.02107819186926463
-129.097,47.9467,5015.9146722461,5015.707072396484,0.2075998496156899
-128.7,47.8717,495.3203091145,495.3152060576154,0.005103056884593116
-128.658,47.8938,495.3203091145,495.31473781435574,0.00557130014425411
-128.633,47.939,437.77934178494,437.79960484555863,-0.0202630606186176
-128.6533,48.4183,531.15760845266,531.1490293723679,0.008579080292179242
-127.75,47.7007,262.38779189237,262.38263610736965,0.005155785000340529
-127.7864,47.7098,262.38779189237,262.38263610736965,0.005155785000340529
-128.7,48.57,705.61038376803,704.827575301132,0.7828084668980182
-127.714,47.9172,264.85829724021,264.83393084347335,0.024366396736638762
-129.098,47.9567,2753.9345346423,2754.4084980449757,-0.4739634026755084
-127.792,47.7178,262.38779189237,262.38263610736965,0.005155785000340529
-127.802,47.696,262.38779189237,262.37765829993094,0.010133592439046879
-126.86,48.6767,200.93636013052,200.94969191393952,-0.013331783419516796
-128.81,48.44666667,649.51371744501,651.3462152371442,-1.832497792134177
-128.85,48.36,649.51371744501,643.2631383351404,6.250579109869591
-128.72,48.47,615.10439485193,615.1109786083349,-0.006583756404893393
-128.81,47.9183,581.09921225716,581.0654336939754,0.03377856318468275
-129.096,47.9495,5015.9146722461,5015.689315957516,0.2253562885844076
-128.581,47.9288,437.77934178494,437.83473742097607,-0.05539563603605302
-129.099,47.9495,5015.9146722461,5015.833044172274,0.08162807382632309
-127.735,47.9553,272.56015126259,272.32490006101057,0.23525120157944457
-128.603,47.9322,437.77934178494,437.8004199768093,-0.02107819186926463
-128.7095,48.4556,615.10439485193,615.1045832708113,-0.0001884188812937282
-128.6277,47.938,437.77934178494,437.79960484555863,-0.0202630606186176
-129.095,47.9552,2753.9345346423,2752.4551834868334,1.479351155466702
-128.76,48.49,807.68141835452,808.1015141096584,-0.4200957551383908
-128.672,47.8615,495.3203091145,495.31509655324834,0.005212561251653369
-126.3762,48.2605,189.00025789345,188.7332897447138,0.266968148736197
-128.7,48.46,615.10439485193,615.1051542517621,-0.0007593998320771789
-127.7608,47.706,262.38779189237,262.38263610736965,0.005155785000340529
-128.7097,48.4578,615.10439485193,615.1045832708113,-0.0001884188812937282
-127.802,47.7139,262.38779189237,262.37765829993094,0.010133592439046879
-128.72,48.54,615.10439485193,615.1994271249845,-0.09503227305447126
-128.7105,48.4548,615.10439485193,615.1045832708113,-0.0001884188812937282
-128.8243,47.9388,581.09921225716,581.1988569949027,-0.0996447377426648
-127.633,47.8492,250.09188623759,250.36580367865633,-0.2739174410663452
-128.54,48.705,504.30966736407,503.80731914420863,0.5023482198613465
-128.7,48.44,531.15760845266,531.1622053456241,-0.004596892964059407
-127.722,47.8675,264.85829724021,264.8225784613517,0.0357187788582678
-128.7069,48.4574,615.10439485193,615.1045832708113,-0.0001884188812937282
-126.401,48.2493,189.21104853919,189.236878971453,-0.025830432263006742
-128.68,48.44,531.15760845266,531.1693935852883,-0.011785132628233441
-128.6716667,48.455,615.10439485193,615.1091709406774,-0.004776088747348695
-128.64,48.48,508.22227635983,508.538944314295,-0.31666795446500373
-128.8016667,48.89333333,379.56007890222,377.75726599799384,1.8028129042261867
-128.725,47.8783,495.3203091145,495.4689714837926,-0.14866236929259458
-126.764,48.7143,197.26029061145,195.12171282801128,2.1385777834387056
-127.6508,47.9228,264.85829724021,264.9039205843517,-0.04562334414168845
-128.571,47.893,437.77934178494,437.7745804761891,0.00476130875091485
-128.6917,48.4867,615.10439485193,615.10030808022,0.004086771710035464
-127.811,47.7301,262.38779189237,262.6723206604645,-0.28452876809450345
-126.965,48.4115,219.8009571006,218.62794952152612,1.173007579073868
-128.626,47.9392,437.77934178494,437.79960484555863,-0.0202630606186176
-126.6717,48.1246,197.89847269812,197.89805551625466,0.0004171818653446735
-128.608,47.9332,437.77934178494,437.8004199768093,-0.02107819186926463
-128.6533,48.4233,531.15760845266,531.1490293723679,0.008579080292179242
-126.2233,48.355,183.86368607476,183.72665866849678,0.13702740626322907
-127.799,47.7905,266.09179195412,266.4253118861935,-0.33351993207350006
-128.701,47.92,495.3203091145,495.3152060576154,0.005103056884593116
-129.3433333,48.52833333,488.91264672101,506.5540247405084,-17.641378019498404
-128.6666667,48.55166667,705.61038376803,704.8769651150045,0.7334186530255238
-127.736,47.7772,257.67515241703,257.69917475807017,-0.02402234104016543
-126.478,48.2142,193.51597489366,193.55433470219035,-0.03835980853034471
-126.5619,48.1762,197.81017418377,197.83748831853376,-0.027314134763770426
-128.601,47.9532,479.18126926088,479.17277123649757,0.008498024382447511
-127.715,47.8475,257.67515241703,257.66311249085976,0.012039926170245963
-126.87,48.6817,200.93636013052,201.08981837038394,-0.15345823986393725
-128.8,48.52,807.68141835452,809.7120402103495,-2.0306218558295086
-127.781,47.7089,262.38779189237,262.38263610736965,0.005155785000340529
-127.757,47.7034,262.38779189237,262.38263610736965,0.005155785000340529
-126.5667,48.2583,197.87822634894,197.93456411759084,-0.05633776865084883
-128.635,47.9505,479.18126926088,479.1719561052469,0.009313155633094539
-128.65,48.45,615.10439485193,615.0571223852892,0.047272466640833954
-128.599,47.9525,479.18126926088,479.17277123649757,0.008498024382447511
-128.6799,48.4328,531.15760845266,531.1536148011463,0.003993651513724217
-128.698,48.4383,531.15760845266,531.1622053456241,-0.004596892964059407
-127.782,47.7171,262.38779189237,262.38263610736965,0.005155785000340529
-126.86,48.6767,200.93636013052,200.94969191393952,-0.013331783419516796
-127.809,47.6937,262.38779189237,262.65548601599164,-0.2676941236216521
-128.552,47.9073,437.77934178494,437.81427695233305,-0.03493516739303004
-127.7872,47.7117,262.38779189237,262.38263610736965,0.005155785000340529
-129.09,47.9554,2753.9345346423,2752.183517624095,1.7510170182049478
-127.7863,47.71,262.38779189237,262.38263610736965,0.005155785000340529
-128.7067,48.46,615.10439485193,615.1051542517621,-0.0007593998320771789
-127.796,47.6946,262.38779189237,262.37765829993094,0.010133592439046879
-129.099,47.9532,2753.9345346423,2754.3152446546183,-0.3807100123181044
-128.7064,48.4542,615.10439485193,615.1045832708113,-0.0001884188812937282
-126.5495,48.2664,193.50076947019,193.60180784597478,-0.10103837578478192
-128.68,48.46,615.10439485193,615.1051542517621,-0.0007593998320771789
-127.714,47.7318,253.08200722473,253.10244621290593,-0.020438988175925488
-128.58,47.912,437.77934178494,437.7745804761891,0.00476130875091485
-127.772,47.8443,266.09179195412,266.3919407649399,-0.3001488108198487
-128.7,48.45,615.10439485193,615.0535190364036,0.050875815526410406
-128.21,47.7933,321.44875950894,330.83941623076686,-9.390656721826872
