lon,lat,grav,age,q,ps_q,stein_q,z_ps,z_stein,bathy
-127.5166696,52.56666772,-23.95307732,2.265529731,97.13083465,314.3227215,338.8326818,3026.808686,4473.408111,1060.937016
-127.5166696,52.68333439,6.885204315,2.259160939,98.58504878,314.7654626,339.3099466,3026.067691,4462.889975,1192.590451
-127.5166696,52.80000106,5.716815948,2.130252743,97.14005191,324.1493032,349.4255115,3010.838488,4256.361513,1129.569617
-127.5166696,52.91666772,-4.735015869,1.828068717,91.59544975,349.916483,377.20194,2973.22132,3819.76986,1434.974866
-127.5166696,53.03333439,-41.86342239,1.525884691,86.0508476,383.0009058,412.8661887,2932.343468,3449.838293,198.4569707
-127.5166696,53.15000106,-11.55850506,1.326103953,75.30983975,410.8391993,442.8752304,2903.048055,3241.871369,613.0745686
-127.5166696,53.26666773,21.68813705,1.338989451,71.51040069,408.8576059,440.7391181,2905.001491,3254.405854,854.9354651
-127.5166696,53.3833344,6.346533775,1.355935691,71.35854536,406.2946585,437.9763197,2907.556281,3271.074983,1753.626112
-127.5166696,53.50000107,64.74748993,1.372881931,71.20669003,403.7793126,435.2648346,2910.095155,3287.953751,1081.746088
-127.5166696,53.61666774,39.19238281,1.389828171,71.0548347,401.3101128,432.6030937,2912.618408,3305.042156,1109.134256
-127.5166696,53.73333441,30.65628433,1.406774411,70.90297937,398.8856649,429.9895946,2915.126325,3322.340199,1705.186566
-127.5166696,53.85000108,38.77827454,1.423720651,70.75112404,396.5046335,427.4228973,2917.61918,3339.84788,971.6069501
-127.5166696,53.96666775,11.88543797,1.440666891,70.59926872,394.1657378,424.9016215,2920.097244,3357.565198,1306.658143
-127.4000029,37.98333409,-25.6145401,32.20783462,46.58197588,83.3642592,89.86475867,4486.318137,381230.7829,-4588
-127.4000029,38.10000076,-23.93144035,32.1421548,42.40063562,83.44938968,89.95652738,4484.291804,379688.1121,-4643.700908
-127.4000029,38.21666743,-24.22520447,32.07647499,38.21929535,83.53478151,90.04857781,4482.2634,378148.5905,-4531.200356
-127.4000029,38.3333341,-28.02987862,32.01079518,34.03795509,83.62043601,90.14091139,4480.232918,376612.2179,-4541.800481
-127.4000029,38.45000077,-33.54840851,31.94511537,29.85661482,83.70635453,90.23352959,4478.200352,375078.9945,-4599.600283
-127.4000029,38.56666744,-38.88907242,31.87943555,25.67527456,83.79253844,90.32643387,4476.165695,373548.9201,-4560.798496
-127.4000029,38.68333411,-30.75587654,30.62473265,31.96839092,85.49180883,92.15820835,4436.886613,344924.1013,-4586.799956
-127.4000029,38.80000078,-8.90926075,29.69241389,38.14156109,86.82362338,93.59387389,4407.176107,324398.3965,-4271.600582
-127.4000029,38.91666744,-11.13369656,29.05282322,41.77787132,87.77412085,94.61848835,4386.523481,310684.286,-4312.702541
-127.4000029,39.03333411,-14.15417194,28.14856923,47.04353207,89.17281909,96.12625296,4356.932883,291804.8116,-4343.400528
-127.4000029,39.15000078,-14.860075,27.14848151,48.21504502,90.80042626,97.88077614,4323.647166,271619.6177,-4328.999105
-127.4000029,39.26666745,-13.42145252,26.38195893,52.62614015,92.11007565,99.29254814,4297.717989,256642.8314,-4369.300142
-127.4000029,39.38333412,-16.98246002,25.61543635,57.03723528,93.47807918,100.7672246,4271.409313,242094.9615,-4308.495328
-127.4000029,39.50000079,-19.07156944,24.31319863,65.44088818,95.94881378,103.4306198,4225.794551,218363.0441,-4291.400475
-127.4000029,39.61666746,-19.08236885,21.76104432,83.15987286,101.4193429,109.3277246,4132.705708,175443.2131,-4272.69744
-127.4000029,39.73333413,-31.63625145,19.20889,100.8788575,107.9467383,116.3641071,4033.97817,137278.2311,-4318.100338
-127.4000029,39.8500008,-41.31196213,16.65673568,118.5978422,115.921959,124.9612121,3928.443251,103868.0979,-4404.400233
-127.4000029,39.96666747,-53.52118301,14.10458136,136.3168269,125.9738953,135.7969688,3814.46233,75212.81364,-4417.199535
-127.4000029,40.08333413,-66.996315,11.55242705,154.0358116,139.1951302,150.0491566,3689.610152,51312.37829,-4425.599638
-127.4000029,40.2000008,-86.82053375,9.000272729,171.7547962,157.7004106,169.9974243,3550.015909,32166.79186,-4413.999743
-127.4000029,40.31666747,9.685091972,6.448118412,189.4737809,186.3134282,200.8416007,3388.760094,17776.05433,-3116.979221
-127.4000029,40.43333414,17.84031487,3.895964094,207.1927656,239.6918051,258.3822664,3190.836885,8140.165722,-3219.002066
-127.4000029,40.55000081,-30.74068832,1.343809777,224.9117503,408.1236488,439.9479292,2905.729833,3259.126021,-3273.700495
-127.4000029,40.66666748,-22.96901131,0.207080173,228.5385173,1039.660154,1120.729792,2659.271219,2615.652002,-3237.401522
-127.4000029,40.78333415,-1.254135013,0.172123963,297.7562114,1140.354788,1229.276296,2645.207388,2610.81373,-2697.569527
-127.4000029,40.90000082,11.60944366,0.26150122,552.3917437,925.174809,997.3172165,2678.980165,2624.959754,-2168.782864
-127.4000029,41.01666749,-4.417859077,0.270202062,556.9903882,910.1570333,981.1283989,2681.933374,2626.648341,-2719.387973
-127.4000029,41.13333416,-24.55429459,0.118478533,841.0800001,1374.487595,1481.666091,2620.472488,2605.123564,-3191.717974
-127.4000029,41.25000082,-30.58576393,0.033938539,2191.967062,2568.112772,2768.366644,2564.478454,2600.420416,-3138.121142
-127.4000029,41.36666749,-28.25010681,0.268502532,2154.730898,913.0329828,984.2286065,2681.360305,2626.314167,-3116.000906
-127.4000029,41.48333416,-41.52466202,0.353546907,2497.132315,795.6776111,857.7222084,2708.109337,2645.623327,-3336.613866
-127.4000029,41.60000083,-40.6884079,0.438591282,2839.533731,714.3822604,770.0876856,2731.791786,2670.212244,-3478.797186
-127.4000029,41.7166675,19.08724022,0.523635657,3181.935147,653.8017111,704.7832434,2753.269359,2700.08092,-2267.526098
-127.4000029,41.83333417,47.47382355,0.608680032,3524.336564,606.4096888,653.6957308,2773.062821,2735.229354,-2008.392995
-127.4000029,41.95000084,-4.949462891,0.693724407,3866.73798,568.0246355,612.3175241,2791.51542,2775.657547,-3190.701573
-127.4000029,42.06666751,-4.198741913,0.778768782,4209.139396,536.113066,577.9175844,2808.86757,2821.365498,-3079.288834
-127.4000029,42.18333418,9.828068733,0.863813158,4551.540813,509.0386419,548.7319763,2825.295422,2872.353208,-2533.739789
-127.4000029,42.30000085,1.82895112,0.948857533,4893.942229,485.6911098,523.5638725,2840.932615,2928.620675,-2720.987855
-127.4000029,42.41666751,1.956871271,1.033901908,5236.343645,465.2870771,501.5687934,2855.883385,2990.167902,-2767.006902
-127.4000029,42.53333418,-4.976593971,1.118946283,5578.745062,447.2558606,482.1315557,2870.2309,3056.994886,-2749.114257
-127.4000029,42.65000085,-4.497431755,1.251852382,5748.808595,422.847823,455.8202512,2891.601732,3172.004051,-3003.193563
-127.4000029,42.76666752,-3.38949132,1.538658554,5364.71714,381.4077656,411.1488201,2934.149367,3464.126604,-2999.489204
-127.4000029,42.88333419,-0.690386057,1.825464727,4980.625686,350.1659686,377.4708798,2972.88416,3816.297336,-2771.597543
-127.4000029,43.00000086,-0.659248948,2.112270899,4596.534231,325.5261269,350.9096958,3008.67788,4228.516249,-2876.299316
-127.4000029,43.11666753,-5.079945564,2.399077072,4212.442776,305.4488954,329.2669009,3042.113403,4700.783341,-2917.720824
-127.4000029,43.2333342,-9.954601288,2.685883244,3828.351322,288.6802642,311.1907012,3073.603258,5233.098613,-3255.787529
-127.4000029,43.35000087,-10.0004034,2.972689417,3444.259867,274.4011268,295.7981188,3103.452114,5825.462065,-2766.78703
-127.4000029,43.46666754,-22.08372116,3.259495589,3060.168412,262.050782,282.4847304,3131.892562,6477.873697,-3044.913831
-127.4000029,43.5833342,-2.492633343,3.546301762,2676.076958,251.2307617,270.8209968,3159.106946,7190.333508,-2897.299643
-127.4000029,43.70000087,-1.839558959,3.833107934,2291.985503,241.6490737,260.492157,3185.24136,7962.8415,-2904.899927
-127.4000029,43.81666754,-10.07868099,4.119914107,1907.894048,233.0862088,251.2615851,3210.415004,8795.397671,-2918.599786
-127.4000029,43.93333421,-6.799117088,4.406720279,1523.802594,225.3735351,242.9474998,3234.726639,9688.002022,-2947.696756
-127.4000029,44.05000088,-0.538520992,4.693526452,1139.711139,218.379076,235.4076333,3258.259184,10640.65455,-2875.906068
-127.4000029,44.16666755,-6.808361053,4.980332625,755.6196844,211.9978636,228.5288328,3281.08306,11653.35526,-2893.100071
-127.4000029,44.28333422,-4.021282196,5.297190838,356.392783,205.5596405,221.588576,3305.546943,12841.98423,-2880.200071
-127.4000029,44.40000089,-6.481026649,5.432433319,154.08452,202.9847714,218.8129262,3315.765335,13371.63609,-2888.10007
-127.4000029,44.51666756,-7.581177711,5.332657964,151.9913758,204.8749188,220.8504618,3308.239198,12979.59295,-2888.699365
-127.4000029,44.63333423,-7.346269608,5.238671731,150.307906,206.7045642,222.8227775,3301.085069,12616.94375,-3074.785777
-127.4000029,44.75000089,-9.597537041,5.174434541,150.7296645,207.9836571,224.2016103,3296.158421,12372.79208,-3058.577769
-127.4000029,44.86666756,-9.974740982,5.110197351,151.1514229,209.2867928,225.6063607,3291.201097,12131.65269,-2900.497077
-127.4000029,44.98333423,-6.997158051,5.04596016,151.5731814,210.6147342,227.037851,3286.212516,11893.52559,-2966.700842
-127.4000029,45.1000009,-9.867147446,4.98172297,151.9949398,211.9682784,228.4969406,3281.192079,11658.41077,-2990.689462
-127.4000029,45.21666757,-10.55217457,4.91748578,152.4166982,213.3482587,229.9845277,3276.139168,11426.30823,-2936.493255
-127.4000029,45.33333424,-9.289400101,4.853248589,152.8384567,214.7555471,231.5015524,3271.053145,11197.21798,-2877.800849
-127.4000029,45.45000091,-4.035493374,4.789011399,153.2602151,216.1910564,233.0489984,3265.93335,10971.14002,-2902.284234
-127.4000029,45.56666758,-4.792502403,4.724774209,153.6819735,217.6557423,234.6278963,3260.779101,10748.07433,-2820.203345
-127.4000029,45.68333425,-6.362067223,4.660537019,154.103732,219.1506071,236.2393261,3255.589693,10528.02094,-2827.299215
-127.4000029,45.80000092,-8.76415062,4.596299828,154.5254904,220.6767013,237.8844207,3250.364397,10310.97982,-2826.101382
-127.4000029,45.91666758,-1.117437124,4.532062638,154.9472488,222.2351278,239.5643687,3245.102458,10096.95099,-2830.804329
-127.4000029,46.03333425,-7.040185928,4.501608529,154.3848816,222.985589,240.3733486,3242.594805,9996.534961,-2786.999558
-127.4000029,46.15000092,-5.405885696,4.458746719,148.8311525,224.0548027,241.5259365,3239.051063,9856.354141,-2765.000443
-127.4000029,46.26666759,-3.520210743,4.388423183,142.1692757,225.8428827,243.4534458,3233.199727,9629.264181,-2768.298685
-127.4000029,46.38333426,-6.184398651,4.318099646,135.507399,227.6744672,245.4278518,3227.301318,9405.784363,-2725.499332
-127.4000029,46.50000093,-6.637699127,4.285393264,154.6372058,228.5416285,246.3626318,3224.5417,9303.077331,-2728.199189
-127.4000029,46.6166676,-4.806925774,4.24361123,150.4953168,229.663968,247.572488,3221.000954,9173.006238,-2709.600283
-127.4000029,46.73333427,-6.076304436,4.216479205,138.2294583,230.4016992,248.3677453,3218.692356,9089.224362,-2695.001898
-127.4000029,46.85000094,-6.702265739,4.189347179,125.9635998,231.1465856,249.1707158,3216.376318,9005.979873,-2680.400649
-127.4000029,46.96666761,-6.033424377,4.162215154,113.6977412,231.8987437,249.981525,3214.052769,8923.272771,-2666.299691
-127.4000029,47.08333427,-6.984850883,4.135083129,101.4318827,232.6582926,250.8003012,3211.721633,8841.103057,-2656.200114
-127.4000029,47.20000094,-4.437390327,4.107951104,89.16602421,233.425354,251.6271758,3209.382838,8759.470729,-2629.700793
-127.4000029,47.31666761,-6.697024345,4.090745529,85.14148893,233.9157296,252.1557894,3207.895704,8707.982628,-2619.599803
-127.4000029,47.43333428,-4.776043892,4.078415018,85.16442095,234.2690683,252.5366804,3206.828013,8671.216206,-2606.801304
-127.4000029,47.55000095,-4.699305534,4.089909353,91.55545969,233.9396402,252.1815646,3207.823351,8705.485858,-2600.300621
-127.4000029,47.66666762,-4.367433548,4.110841634,98.51038407,233.3432733,251.5386947,3209.63237,8768.141912,-2609.200566
-127.4000029,47.78333429,-4.742084503,4.113289451,114.4346492,233.2738317,251.4638383,3209.843615,8775.489789,-2632.599824
-127.4000029,47.90000096,-8.479797363,3.911016245,202.1419067,239.230115,257.884575,3192.170131,8183.057544,-2624.799912
-127.4000029,48.01666763,-12.81046581,3.871598129,198.1161288,240.4448743,259.1940576,3188.673196,8071.084306,-2624.105236
-127.4000029,48.1333343,-13.75599194,3.75404432,166.8876836,244.1804902,263.2209658,3178.137471,7743.889795,-2615.79991
-127.4000029,48.25000096,-13.43838787,3.64276415,136.2155142,247.8820802,267.2111949,3168.010934,7443.451689,-2638.701248
-127.4000029,48.36666763,-19.03469086,3.65713058,142.0534958,247.3947193,266.6858311,3169.326898,7481.730489,-2616.801778
-127.4000029,48.4833343,-29.18892288,3.67149701,147.8914773,246.9102218,266.1635539,3170.640279,7520.159957,-2600.899484
-127.4000029,48.60000097,-40.76612091,3.68586344,153.7294588,246.4285596,265.6443331,3171.951093,7558.740093,-2569.599342
-127.4000029,48.71666764,-41.55496979,3.951880603,149.1670601,237.9900233,256.5477846,3195.776813,8300.336509,-2548.79896
-127.4000029,48.83333431,-29.55883408,4.021297216,146.8511713,235.9269604,254.3238501,3201.861033,8502.353425,-2069.302025
-127.4000029,48.95000098,-37.93128967,4.053860957,144.9666367,234.977476,253.3003277,3204.697075,8598.332861,-2078.598873
-127.4000029,49.06666765,-38.28820038,4.086424698,143.0821022,234.0393637,252.2890642,3207.521749,8695.086387,-2037.601701
-127.4000029,49.18333432,-40.82012939,4.118988439,141.1975676,233.1123983,251.2898167,3210.335191,8792.614003,-1805.589901
-127.4000029,49.30000099,-41.61711884,4.354869789,133.1395139,226.7112502,244.389526,3230.391367,9522.185172,-1388.102886
-127.4000029,49.41666765,-53.79312897,4.652529337,123.205632,219.3391211,236.4425399,3254.940292,10500.80067,-1172.907532
-127.4000029,49.53333432,-62.66844177,4.950188885,113.2717502,212.6423551,229.2235798,3278.715698,11544.09505,-1040.117043
-127.4000029,49.65000099,-36.4333992,5.247848434,103.3378684,206.5237571,222.6278716,3301.786401,12652.06831,-337.3312649
-127.4000029,49.76666766,-24.55118179,5.230801595,84.33497366,206.8600071,222.9903414,3300.483101,12586.86914,-82.500248
-127.4000029,49.88333433,-10.64043045,5.18201975,64.41755929,207.8313827,224.037462,3296.741752,12401.46497,-65.59885717
-127.4000029,50.000001,10.96531963,5.126740625,52.76421791,208.9488504,225.2420665,3292.480742,12193.46634,-6.697950976
-127.4000029,50.11666767,27.18985558,5.060731619,54.75851309,210.3071344,226.7062655,3287.362447,11948.01665,416.7149859
-127.4000029,50.23333434,53.53374863,4.994722613,56.75280827,211.6922563,228.1993951,3282.210662,11705.7477,509.9840949
-127.4000029,50.35000101,13.33643818,4.928713607,58.74710346,213.1051118,229.7224209,3277.024721,11466.6595,416.2436614
-127.4000029,50.46666768,42.68314743,4.862704601,60.74139864,214.5466388,231.276354,3271.803935,11230.75205,141.581403
-127.4000029,50.58333434,-2.392343521,4.761427069,63.35362757,216.8163808,233.7230838,3263.724306,10874.98352,37.09961725
-127.4000029,50.70000101,16.96394157,4.617214704,66.77499617,220.1763277,237.3450295,3252.069678,10381.31514,-0.509423357
-127.4000029,50.81666768,-22.56390572,4.435141752,68.85158306,224.6502502,242.1678152,3237.092168,9779.726062,-234.498341
-127.4000029,50.93333435,-4.476754189,4.2530688,70.92816995,229.4084734,247.2970707,3221.80394,9202.336891,75.28619495
-127.4000029,51.05000102,-13.61157894,4.070995849,73.00475684,234.4824424,252.7666929,3206.184814,8649.147629,-16.49997576
-127.4000029,51.16666769,9.162866592,3.888922897,75.08134373,239.9086973,258.6160711,3190.212326,8120.158275,35.37025812
-127.4000029,51.28333436,0.11346063,3.706849946,77.15793062,245.729986,264.8912868,3173.86135,7615.36883,188.0286286
-127.4000029,51.40000103,10.58994102,3.524776994,79.23451751,251.99669,271.6466499,3157.103631,7134.779293,564.6625332
-127.4000029,51.5166677,33.2348671,3.342704043,81.3111044,258.7686712,278.9466903,3139.907216,6678.389665,401.3050572
-127.4000029,51.63333437,0.272135019,3.160631091,83.38769129,266.1176962,286.8687705,3122.235734,6246.199946,592.0071409
-127.4000029,51.75000103,-6.751234055,2.978558139,85.46427818,274.1306641,295.5065661,3104.047492,5838.210135,609.8364016
-127.4000029,51.8666677,6.418004036,2.796485188,87.54086507,282.9139728,304.9747714,3085.294315,5454.420233,1059.316366
-127.4000029,51.98333437,39.34828568,2.614412236,89.61745197,292.5995307,315.4155806,3065.920046,5094.83024,753.1133697
-127.4000029,52.10000104,2.330487728,2.489455182,91.49172504,299.8530723,323.234732,3052.23026,4862.046292,216.4029421
-127.4000029,52.21666771,-24.88812447,2.48308639,92.94593918,300.237368,323.6489939,3051.52342,4850.487078,59.66276954
-127.4000029,52.33333438,15.52007008,2.476717599,94.40015331,300.623145,324.0648527,3050.815673,4838.957474,497.4936491
-127.4000029,52.45000105,-34.07097626,2.470348807,95.85436744,301.0104129,324.4823186,3050.107016,4827.457479,1077.246253
-127.4000029,52.56666772,0.636067867,2.463980016,97.30858157,301.3991814,324.9014021,3049.397444,4815.987095,907.6279513
-127.4000029,52.68333439,20.60529518,2.457611225,98.7627957,301.78946,325.3221135,3048.686955,4804.54632,982.2781887
-127.4000029,52.80000106,-14.13724518,2.451242433,100.2170098,302.1812588,325.7444636,3047.975545,4793.135155,1054.687873
-127.4000029,52.91666772,22.36898041,2.365787322,99.80008766,307.5904227,331.5754182,3038.339063,4642.886623,1565.517467
-127.4000029,53.03333439,7.789503098,2.063603296,94.25548551,329.3423291,355.0234742,3002.783655,4154.337376,753.6531254
-127.4000029,53.15000106,13.380723,1.76141927,88.71088335,356.4751721,384.2720564,2964.514651,3732.448214,1014.950845
-127.4000029,53.26666773,-18.73509789,1.459235244,83.1662812,391.6498853,422.1895902,2922.795834,3377.219137,661.3937748
-127.4000029,53.3833344,26.23365974,1.314968378,71.1513192,412.5750913,444.7464821,2901.352247,3231.13677,951.7875571
-127.4000029,53.50000107,39.23415756,1.331914618,70.99946387,409.9420479,441.9081217,2903.930119,3247.50874,1262.999927
-127.4000029,53.61666774,58.7684021,1.348860858,70.84760854,407.3587815,439.1234198,2906.491642,3264.090349,1740.99049
-127.4000029,53.73333441,64.45553589,1.365807098,70.69575321,404.8237433,436.3907068,2909.037125,3280.881595,1418.265335
-127.4000029,53.85000108,39.5163002,1.382753338,70.54389789,402.335451,433.7083848,2911.566864,3297.882479,1585.479637
-127.4000029,53.96666775,19.42978287,1.399699578,70.39204256,399.8924854,431.074924,2914.081149,3315.093001,1617.49323
-127.2833363,37.98333409,-23.04488182,31.78575019,60.22049804,83.91593272,90.45945007,4473.25984,371371.8789,-4516
-127.2833363,38.10000076,-24.2770443,31.71343123,53.91109072,84.01155871,90.56253269,4471.013781,369695.728,-4564.100582
-127.2833363,38.21666743,-26.19223022,31.64775142,49.72975046,84.09868975,90.65645796,4468.971698,368176.7621,-4527.400283
-127.2833363,38.3333341,-25.21571541,31.58207161,45.5484102,84.18609247,90.75067608,4466.927495,366660.9452,-4498.897639
-127.2833363,38.45000077,-31.24545479,31.5163918,41.36706993,84.27376825,90.84518856,4464.881166,365148.2774,-4571.703185
-127.2833363,38.56666744,-34.93425369,31.51567183,34.69298693,84.27473085,90.84622622,4464.858722,365131.7134,-4574.00037
-127.2833363,38.68333411,-32.10514832,30.70784456,36.37988178,85.37603708,92.03340907,4439.513073,346784.6769,-4567.400283
-127.2833363,38.80000078,-15.68186951,29.61006032,40.70574676,86.94427951,93.72393842,4404.52944,322615.8204,-4366.999107
-127.2833363,38.91666744,-10.55169487,28.62400277,41.14619161,88.42915526,95.32460041,4372.549155,301656.7402,-4350.101985
-127.2833363,39.03333411,-12.08246994,27.82175715,44.91117696,89.69503037,96.68918473,4346.121678,285128.3125,-4368.400283
-127.2833363,39.15000078,-16.23400879,27.05523457,49.32227209,90.9567653,98.04930605,4320.51263,269774.787,-4363.40014
-127.2833363,39.26666745,-18.62119293,26.28871199,53.73336721,92.27328981,99.46848925,4294.538163,254850.178,-4366.299859
-127.2833363,39.38333412,-17.98060417,25.52218941,58.14446234,93.64868754,100.9511365,4268.182175,240354.4856,-4346.101838
-127.2833363,39.50000079,-18.75266457,24.75564121,62.55574838,95.08753061,102.5021763,4241.426441,226287.2467,-4328.495569
-127.2833363,39.61666746,-23.48536682,22.2034869,80.27473306,100.403781,108.2329722,4149.220163,182543.1131,-4291.500843
-127.2833363,39.73333413,-31.13619804,19.65133258,97.99371774,106.7246296,115.046702,4051.543825,143553.8283,-4350.401427
-127.2833363,39.8500008,-43.99396896,17.09917826,115.7127024,114.412385,123.333926,3947.290343,109319.3925,-4411.299859
-127.2833363,39.96666747,-58.47807693,14.54702394,133.4316871,124.0433773,133.7159146,3834.919635,79839.80556,-4408.600232
-127.2833363,40.08333413,-73.60464478,11.99486963,151.1506718,136.6038354,147.2558002,3712.176361,55115.06754,-4414.199179
-127.2833363,40.2000008,-82.25817871,9.442715309,168.8696564,153.9615274,165.966994,3575.515051,35145.17843,-4406.700141
-127.2833363,40.31666747,6.46898365,6.890560992,186.5886411,180.2326085,194.2866167,3418.745733,19930.13824,-3043.674715
-127.2833363,40.43333414,15.13017845,4.338406675,204.3076258,227.1409978,244.852784,3229.009477,9469.946953,-3227.804835
-127.2833363,40.55000081,-33.40523529,1.656305376,218.8314679,367.6126548,396.2780073,2950.441349,3601.321836,-3255.199434
-127.2833363,40.66666748,-4.304948807,0.681203919,219.0241198,573.220997,617.9190825,2788.872775,2769.374154,-3112.487929
-127.2833363,40.78333415,37.75686646,0.567878475,241.4292463,627.8168324,676.7721404,2763.751992,2717.707376,-2598.061694
-127.2833363,40.90000082,45.20121384,0.657255732,496.0647787,583.5706856,629.0758094,2783.749585,2757.67456,-2312.285093
-127.2833363,41.01666749,17.52470207,0.673702123,621.7447512,576.4036217,621.349879,2787.277758,2765.664211,-2934.648068
-127.2833363,41.13333416,4.775243759,0.582788333,510.72502,619.7338734,668.0588961,2767.192011,2723.969418,-2772.38785
-127.2833363,41.25000082,12.643466,0.395964845,1103.95491,751.8519737,810.4791768,2720.240082,2657.227678,-2338.702347
-127.2833363,41.36666749,25.05524826,0.209141357,1697.184801,1034.524305,1115.193464,2660.061914,2615.965139,-2167.66498
-127.2833363,41.48333416,16.67421722,0.045993564,2465.790597,2206.033616,2378.053622,2575.061386,2600.772124,-2328.882314
-127.2833363,41.60000083,-23.67944527,0.228472272,3016.567023,989.7919301,1066.97299,2667.295706,2619.052846,-3194.535937
-127.2833363,41.7166675,-10.47747707,0.313516647,3358.968439,844.9487269,910.8353407,2695.973951,2635.876831,-3039.555567
-127.2833363,41.83333417,5.472400665,0.398561022,3701.369856,749.3992375,807.8351835,2720.960913,2657.980574,-2766.086064
-127.2833363,41.95000084,-17.39664268,0.483605397,4043.771272,680.3228993,733.3724758,2743.396099,2685.364076,-3048.307734
-127.2833363,42.06666751,-1.545378923,0.568649773,4386.172688,627.3909128,676.3130089,2763.931046,2718.027336,-2588.633589
-127.2833363,42.18333418,11.94606113,0.653694148,4728.574105,585.1582879,630.7872082,2782.97974,2755.970354,-2622.721158
-127.2833363,42.30000085,5.207765579,0.738738523,5070.975521,550.4467167,593.368931,2800.824648,2799.193131,-2515.788555
-127.2833363,42.41666751,0.521663845,0.823782898,5413.376937,521.2598481,561.9061563,2817.668703,2847.695666,-2842.535404
-127.2833363,42.53333418,-4.991441727,0.908827273,5755.778354,496.2722406,534.9700887,2833.663515,2901.47796,-2854.48619
-127.2833363,42.65000085,0.664856553,1.022964833,5993.422619,467.7677831,504.2429375,2853.996034,2981.956823,-2810.390309
-127.2833363,42.76666752,-4.9652071,1.309771005,5609.331165,413.3928615,445.6280197,2900.558296,3226.157531,-2882.619558
-127.2833363,42.88333419,-7.890164375,1.596577178,5225.23971,374.4257432,403.6223602,2942.245073,3530.40642,-3026.911031
-127.2833363,43.00000086,-1.794892669,1.88338335,4841.148255,344.739697,371.6214835,2980.327451,3894.703488,-2909.396155
-127.2833363,43.11666753,-3.655770302,2.170189523,4457.056801,321.152885,346.1954414,3015.60471,4319.048736,-2950.797152
-127.2833363,43.2333342,-19.50615692,2.456995695,4072.965346,301.82726,325.362861,3048.618239,4803.442164,-3455.207827
-127.2833363,43.35000087,-12.17338467,2.743801868,3688.873891,285.6171526,307.8887372,3079.754887,5347.883772,-3022.602628
-127.2833363,43.46666754,-13.50261784,3.03060804,3304.782437,271.7664075,292.9579518,3109.302458,5952.373559,-3110.317381
-127.2833363,43.5833342,-0.853630662,3.317414213,2920.690982,259.7531414,280.0079265,3137.481954,6616.911527,-2913.996177
-127.2833363,43.70000087,-7.438223839,3.604220385,2536.599527,249.2039889,268.6361822,3164.467454,7341.497674,-3027.462951
-127.2833363,43.81666754,-8.342161179,3.891026558,2152.508072,239.8438359,258.5461521,3190.398981,8126.132001,-2953.398028
-127.2833363,43.93333421,-5.213274002,4.17783273,1768.416618,231.4648959,249.513847,3215.391158,8970.814508,-2892.599717
-127.2833363,44.05000088,0.240787685,4.558729186,1336.937417,221.5841859,238.8626683,3247.291326,10185.4343,-2908.19993
-127.2833363,44.16666755,-4.018816948,4.964463523,892.9488356,212.336423,228.893792,3279.837664,11595.7528,-2892
-127.2833363,44.28333422,-4.187287807,5.37019786,448.9602539,204.1575829,220.0771901,3311.079058,13126.24414,-2888.197526
-127.2833363,44.40000089,-5.531148911,5.624550338,140.9479685,199.4879902,215.0434763,3330.064706,14146.98177,-2964.889969
-127.2833363,44.51666756,-6.180799484,5.529466707,146.8109939,201.1958578,216.8845184,3323.018634,13759.87575,-2955.697907
-127.2833363,44.63333423,-9.559578896,5.458269698,151.67702,202.5037937,218.2944432,3317.702903,13474.33846,-2914.600703
-127.2833363,44.75000089,-13.73897266,5.396403886,153.7402103,203.6612644,219.5421702,3313.055641,13229.22884,-2917.302624
-127.2833363,44.86666756,-5.823039055,5.32304137,153.338743,205.0598986,221.0498657,3307.510104,12942.19084,-2857.717108
-127.2833363,44.98333423,-9.790866852,5.258804179,153.7605015,206.308518,222.3958487,3302.622895,12694.08281,-3006.520993
-127.2833363,45.1000009,-7.839395523,5.194566989,154.1822599,207.5802274,223.7667223,3297.705745,12448.98706,-2867.800133
-127.2833363,45.21666757,-10.20402813,5.130329799,154.6040183,208.8757474,225.1632631,3292.758097,12206.9036,-2878.800076
-127.2833363,45.33333424,-12.55950642,5.066092608,155.0257768,210.1958304,226.5862823,3287.779376,11967.83243,-2897.80013
-127.2833363,45.45000091,-10.72632217,5.001855418,155.4475352,211.5412625,228.0366273,3282.768988,11731.77353,-2887.001798
-127.2833363,45.56666758,-6.388626099,4.937618228,155.8692936,212.9128656,229.5151839,3277.726323,11498.72692,-2829.200411
-127.2833363,45.68333425,-8.686875343,4.873381038,156.2910521,214.3114992,231.0228789,3272.650747,11268.6926,-2850.499732
-127.2833363,45.80000092,-10.34493923,4.809143847,156.7128105,215.738063,232.560682,3267.541609,11041.67056,-2813.099497
-127.2833363,45.91666758,-5.973881721,4.744906657,157.1345689,217.1934992,234.1296088,3262.398233,10817.6608,-2810.399796
-127.2833363,46.03333425,-5.5026474,4.680669467,157.5563274,218.678795,235.7307235,3257.219922,10596.66333,-2792.698772
-127.2833363,46.15000092,-1.270303011,4.616432276,157.9780858,220.1949855,237.3651421,3252.005953,10378.67814,-2760.201291
-127.2833363,46.26666759,-2.083426476,4.578503773,157.6334531,221.1051563,238.3462854,3248.91035,10251.38433,-2736.098566
-127.2833363,46.38333426,-3.183984995,4.556541804,152.9230834,221.6373656,238.9199948,3247.11202,10178.15672,-2731.600202
