long,lat,bathy
-127.3770833,45.26875,-2924
-127.3729167,45.26875,-2927
-127.36875,45.26875,-2930
-127.3645833,45.26875,-2935
-127.3604167,45.26875,-2939
-127.35625,45.26875,-2942
-127.3520833,45.26875,-2944
-127.3479167,45.26875,-2942
-127.34375,45.26875,-2940
-127.3395833,45.26875,-2934
-127.3354167,45.26875,-2928
-127.33125,45.26875,-2923
-127.3270833,45.26875,-2918
-127.3229167,45.26875,-2915
-127.31875,45.26875,-2913
-127.3145833,45.26875,-2912
-127.3104167,45.26875,-2910
-127.30625,45.26875,-2906
-127.3020833,45.26875,-2901
-127.2979167,45.26875,-2898
-127.29375,45.26875,-2896
-127.2895833,45.26875,-2894
-127.2854167,45.26875,-2893
-127.28125,45.26875,-2892
-127.2770833,45.26875,-2891
-127.2729167,45.26875,-2891
-127.26875,45.26875,-2892
-127.2645833,45.26875,-2892
-127.2604167,45.26875,-2893
-127.25625,45.26875,-2896
-127.2520833,45.26875,-2898
-127.2479167,45.26875,-2898
-127.24375,45.26875,-2898
-127.2395833,45.26875,-2898
-127.2354167,45.26875,-2898
-127.23125,45.26875,-2898
-127.2270833,45.26875,-2898
-127.2229167,45.26875,-2900
-127.21875,45.26875,-2901
-127.2145833,45.26875,-2901
-127.2104167,45.26875,-2901
-127.20625,45.26875,-2899
-127.2020833,45.26875,-2898
-127.1979167,45.26875,-2897
-127.19375,45.26875,-2895
-127.1895833,45.26875,-2895
-127.1854167,45.26875,-2894
-127.18125,45.26875,-2893
-127.1770833,45.26875,-2892
-127.1729167,45.26875,-2890
-127.16875,45.26875,-2889
-127.1645833,45.26875,-2888
-127.1604167,45.26875,-2887
-127.15625,45.26875,-2885
-127.1520833,45.26875,-2884
-127.1479167,45.26875,-2883
-127.14375,45.26875,-2882
-127.1395833,45.26875,-2881
-127.1354167,45.26875,-2881
-127.13125,45.26875,-2879
-127.1270833,45.26875,-2878
-127.1229167,45.26875,-2878
-127.11875,45.26875,-2877
-127.1145833,45.26875,-2876
-127.1104167,45.26875,-2875
-127.10625,45.26875,-2874
-127.1020833,45.26875,-2873
-127.0979167,45.26875,-2872
-127.09375,45.26875,-2870
-127.0895833,45.26875,-2868
-127.0854167,45.26875,-2866
-127.08125,45.26875,-2874
-127.0770833,45.26875,-2874
-127.0729167,45.26875,-2874
-127.06875,45.26875,-2874
-127.0645833,45.26875,-2874
-127.0604167,45.26875,-2873
-127.05625,45.26875,-2874
-127.0520833,45.26875,-2872
-127.0479167,45.26875,-2877
-127.04375,45.26875,-2876
-127.0395833,45.26875,-2873
-127.0354167,45.26875,-2871
-127.03125,45.26875,-2870
-127.0270833,45.26875,-2869
-127.0229167,45.26875,-2868
-127.01875,45.26875,-2868
-127.0145833,45.26875,-2867
-127.0104167,45.26875,-2866
-127.00625,45.26875,-2865
-127.0020833,45.26875,-2865
-127.4979167,45.27291667,-2891
-127.49375,45.27291667,-2894
-127.4895833,45.27291667,-2900
-127.4854167,45.27291667,-2905
-127.48125,45.27291667,-2910
-127.4770833,45.27291667,-2917
-127.4729167,45.27291667,-2940
-127.46875,45.27291667,-2962
-127.4645833,45.27291667,-2970
-127.4604167,45.27291667,-2975
-127.45625,45.27291667,-2967
-127.4520833,45.27291667,-2955
-127.4479167,45.27291667,-2920
-127.44375,45.27291667,-2889
-127.4395833,45.27291667,-2883
-127.4354167,45.27291667,-2877
-127.43125,45.27291667,-2877
-127.4270833,45.27291667,-2878
-127.4229167,45.27291667,-2879
-127.41875,45.27291667,-2880
-127.4145833,45.27291667,-2883
-127.4104167,45.27291667,-2886
-127.40625,45.27291667,-2890
-127.4020833,45.27291667,-2893
-127.3979167,45.27291667,-2897
-127.39375,45.27291667,-2900
-127.3895833,45.27291667,-2904
-127.3854167,45.27291667,-2908
-127.38125,45.27291667,-2916
-127.3770833,45.27291667,-2922
-127.3729167,45.27291667,-2924
-127.36875,45.27291667,-2927
-127.3645833,45.27291667,-2931
-127.3604167,45.27291667,-2935
-127.35625,45.27291667,-2940
-127.3520833,45.27291667,-2944
-127.3479167,45.27291667,-2943
-127.34375,45.27291667,-2942
-127.3395833,45.27291667,-2937
-127.3354167,45.27291667,-2932
-127.33125,45.27291667,-2926
-127.3270833,45.27291667,-2920
-127.3229167,45.27291667,-2917
-127.31875,45.27291667,-2914
-127.3145833,45.27291667,-2911
-127.3104167,45.27291667,-2909
-127.30625,45.27291667,-2905
-127.3020833,45.27291667,-2901
-127.2979167,45.27291667,-2897
-127.29375,45.27291667,-2895
-127.2895833,45.27291667,-2894
-127.2854167,45.27291667,-2893
-127.28125,45.27291667,-2893
-127.2770833,45.27291667,-2893
-127.2729167,45.27291667,-2894
-127.26875,45.27291667,-2895
-127.2645833,45.27291667,-2896
-127.2604167,45.27291667,-2897
-127.25625,45.27291667,-2900
-127.2520833,45.27291667,-2902
-127.2479167,45.27291667,-2902
-127.24375,45.27291667,-2901
-127.2395833,45.27291667,-2900
-127.2354167,45.27291667,-2900
-127.23125,45.27291667,-2901
-127.2270833,45.27291667,-2902
-127.2229167,45.27291667,-2903
-127.21875,45.27291667,-2903
-127.2145833,45.27291667,-2903
-127.2104167,45.27291667,-2902
-127.20625,45.27291667,-2901
-127.2020833,45.27291667,-2899
-127.1979167,45.27291667,-2898
-127.19375,45.27291667,-2896
-127.1895833,45.27291667,-2895
-127.1854167,45.27291667,-2894
-127.18125,45.27291667,-2891
-127.1770833,45.27291667,-2890
-127.1729167,45.27291667,-2889
-127.16875,45.27291667,-2887
-127.1645833,45.27291667,-2886
-127.1604167,45.27291667,-2885
-127.15625,45.27291667,-2884
-127.1520833,45.27291667,-2883
-127.1479167,45.27291667,-2883
-127.14375,45.27291667,-2882
-127.1395833,45.27291667,-2881
-127.1354167,45.27291667,-2881
-127.13125,45.27291667,-2879
-127.1270833,45.27291667,-2878
-127.1229167,45.27291667,-2877
-127.11875,45.27291667,-2875
-127.1145833,45.27291667,-2870
-127.1104167,45.27291667,-2868
-127.10625,45.27291667,-2878
-127.1020833,45.27291667,-2877
-127.0979167,45.27291667,-2877
-127.09375,45.27291667,-2877
-127.0895833,45.27291667,-2877
-127.0854167,45.27291667,-2877
-127.08125,45.27291667,-2876
-127.0770833,45.27291667,-2876
-127.0729167,45.27291667,-2876
-127.06875,45.27291667,-2875
-127.0645833,45.27291667,-2874
-127.0604167,45.27291667,-2874
-127.05625,45.27291667,-2874
-127.0520833,45.27291667,-2873
-127.0479167,45.27291667,-2872
-127.04375,45.27291667,-2872
-127.0395833,45.27291667,-2872
-127.0354167,45.27291667,-2871
-127.03125,45.27291667,-2870
-127.0270833,45.27291667,-2869
-127.0229167,45.27291667,-2868
-127.01875,45.27291667,-2868
-127.0145833,45.27291667,-2867
-127.0104167,45.27291667,-2867
-127.00625,45.27291667,-2866
-127.0020833,45.27291667,-2865
-127.4979167,45.27708333,-2891
-127.49375,45.27708333,-2893
-127.4895833,45.27708333,-2898
-127.4854167,45.27708333,-2903
-127.48125,45.27708333,-2910
-127.4770833,45.27708333,-2919
-127.4729167,45.27708333,-2943
-127.46875,45.27708333,-2964
-127.4645833,45.27708333,-2969
-127.4604167,45.27708333,-2972
-127.45625,45.27708333,-2957
-127.4520833,45.27708333,-2941
-127.4479167,45.27708333,-2912
-127.44375,45.27708333,-2886
-127.4395833,45.27708333,-2880
-127.4354167,45.27708333,-2876
-127.43125,45.27708333,-2876
-127.4270833,45.27708333,-2877
-127.4229167,45.27708333,-2878
-127.41875,45.27708333,-2880
-127.4145833,45.27708333,-2882
-127.4104167,45.27708333,-2884
-127.40625,45.27708333,-2887
-127.4020833,45.27708333,-2891
-127.3979167,45.27708333,-2894
-127.39375,45.27708333,-2898
-127.3895833,45.27708333,-2902
-127.3854167,45.27708333,-2906
-127.38125,45.27708333,-2913
-127.3770833,45.27708333,-2920
-127.3729167,45.27708333,-2922
-127.36875,45.27708333,-2924
-127.3645833,45.27708333,-2927
-127.3604167,45.27708333,-2930
-127.35625,45.27708333,-2936
-127.3520833,45.27708333,-2941
-127.3479167,45.27708333,-2942
-127.34375,45.27708333,-2943
-127.3395833,45.27708333,-2939
-127.3354167,45.27708333,-2934
-127.33125,45.27708333,-2927
-127.3270833,45.27708333,-2921
-127.3229167,45.27708333,-2917
-127.31875,45.27708333,-2913
-127.3145833,45.27708333,-2911
-127.3104167,45.27708333,-2909
-127.30625,45.27708333,-2907
-127.3020833,45.27708333,-2905
-127.2979167,45.27708333,-2901
-127.29375,45.27708333,-2898
-127.2895833,45.27708333,-2896
-127.2854167,45.27708333,-2895
-127.28125,45.27708333,-2895
-127.2770833,45.27708333,-2895
-127.2729167,45.27708333,-2896
-127.26875,45.27708333,-2897
-127.2645833,45.27708333,-2899
-127.2604167,45.27708333,-2900
-127.25625,45.27708333,-2903
-127.2520833,45.27708333,-2905
-127.2479167,45.27708333,-2905
-127.24375,45.27708333,-2904
-127.2395833,45.27708333,-2904
-127.2354167,45.27708333,-2904
-127.23125,45.27708333,-2905
-127.2270833,45.27708333,-2905
-127.2229167,45.27708333,-2905
-127.21875,45.27708333,-2904
-127.2145833,45.27708333,-2904
-127.2104167,45.27708333,-2903
-127.20625,45.27708333,-2902
-127.2020833,45.27708333,-2900
-127.1979167,45.27708333,-2899
-127.19375,45.27708333,-2897
-127.1895833,45.27708333,-2894
-127.1854167,45.27708333,-2893
-127.18125,45.27708333,-2891
-127.1770833,45.27708333,-2890
-127.1729167,45.27708333,-2889
-127.16875,45.27708333,-2888
-127.1645833,45.27708333,-2886
-127.1604167,45.27708333,-2885
-127.15625,45.27708333,-2885
-127.1520833,45.27708333,-2885
-127.1479167,45.27708333,-2885
-127.14375,45.27708333,-2885
-127.1395833,45.27708333,-2883
-127.1354167,45.27708333,-2882
-127.13125,45.27708333,-2882
-127.1270833,45.27708333,-2880
-127.1229167,45.27708333,-2876
-127.11875,45.27708333,-2874
-127.1145833,45.27708333,-2873
-127.1104167,45.27708333,-2872
-127.10625,45.27708333,-2879
-127.1020833,45.27708333,-2878
-127.0979167,45.27708333,-2878
-127.09375,45.27708333,-2878
-127.0895833,45.27708333,-2878
-127.0854167,45.27708333,-2877
-127.08125,45.27708333,-2877
-127.0770833,45.27708333,-2876
-127.0729167,45.27708333,-2876
-127.06875,45.27708333,-2875
-127.0645833,45.27708333,-2875
-127.0604167,45.27708333,-2874
-127.05625,45.27708333,-2873
-127.0520833,45.27708333,-2874
-127.0479167,45.27708333,-2873
-127.04375,45.27708333,-2872
-127.0395833,45.27708333,-2874
-127.0354167,45.27708333,-2873
-127.03125,45.27708333,-2871
-127.0270833,45.27708333,-2870
-127.0229167,45.27708333,-2869
-127.01875,45.27708333,-2869
-127.0145833,45.27708333,-2868
-127.0104167,45.27708333,-2867
-127.00625,45.27708333,-2866
-127.0020833,45.27708333,-2866
-127.4979167,45.28125,-2891
-127.49375,45.28125,-2893
-127.4895833,45.28125,-2897
-127.4854167,45.28125,-2901
-127.48125,45.28125,-2910
-127.4770833,45.28125,-2921
-127.4729167,45.28125,-2947
-127.46875,45.28125,-2969
-127.4645833,45.28125,-2971
-127.4604167,45.28125,-2969
-127.45625,45.28125,-2943
-127.4520833,45.28125,-2917
-127.4479167,45.28125,-2898
-127.44375,45.28125,-2881
-127.4395833,45.28125,-2877
-127.4354167,45.28125,-2874
-127.43125,45.28125,-2875
-127.4270833,45.28125,-2876
-127.4229167,45.28125,-2877
-127.41875,45.28125,-2879
-127.4145833,45.28125,-2881
-127.4104167,45.28125,-2883
-127.40625,45.28125,-2886
-127.4020833,45.28125,-2889
-127.3979167,45.28125,-2892
-127.39375,45.28125,-2896
-127.3895833,45.28125,-2899
-127.3854167,45.28125,-2903
-127.38125,45.28125,-2910
-127.3770833,45.28125,-2916
-127.3729167,45.28125,-2918
-127.36875,45.28125,-2921
-127.3645833,45.28125,-2922
-127.3604167,45.28125,-2924
-127.35625,45.28125,-2930
-127.3520833,45.28125,-2935
-127.3479167,45.28125,-2938
-127.34375,45.28125,-2940
-127.3395833,45.28125,-2938
-127.3354167,45.28125,-2936
-127.33125,45.28125,-2930
-127.3270833,45.28125,-2925
-127.3229167,45.28125,-2920
-127.31875,45.28125,-2915
-127.3145833,45.28125,-2913
-127.3104167,45.28125,-2911
-127.30625,45.28125,-2911
-127.3020833,45.28125,-2910
-127.2979167,45.28125,-2908
-127.29375,45.28125,-2905
-127.2895833,45.28125,-2904
-127.2854167,45.28125,-2902
-127.28125,45.28125,-2901
-127.2770833,45.28125,-2900
-127.2729167,45.28125,-2900
-127.26875,45.28125,-2901
-127.2645833,45.28125,-2903
-127.2604167,45.28125,-2905
-127.25625,45.28125,-2907
-127.2520833,45.28125,-2908
-127.2479167,45.28125,-2908
-127.24375,45.28125,-2908
-127.2395833,45.28125,-2908
-127.2354167,45.28125,-2908
-127.23125,45.28125,-2908
-127.2270833,45.28125,-2907
-127.2229167,45.28125,-2907
-127.21875,45.28125,-2906
-127.2145833,45.28125,-2904
-127.2104167,45.28125,-2903
-127.20625,45.28125,-2901
-127.2020833,45.28125,-2900
-127.1979167,45.28125,-2898
-127.19375,45.28125,-2897
-127.1895833,45.28125,-2894
-127.1854167,45.28125,-2893
-127.18125,45.28125,-2896
-127.1770833,45.28125,-2896
-127.1729167,45.28125,-2894
-127.16875,45.28125,-2893
-127.1645833,45.28125,-2893
-127.1604167,45.28125,-2892
-127.15625,45.28125,-2889
-127.1520833,45.28125,-2887
-127.1479167,45.28125,-2887
-127.14375,45.28125,-2887
-127.1395833,45.28125,-2886
-127.1354167,45.28125,-2885
-127.13125,45.28125,-2883
-127.1270833,45.28125,-2881
-127.1229167,45.28125,-2878
-127.11875,45.28125,-2877
-127.1145833,45.28125,-2879
-127.1104167,45.28125,-2881
-127.10625,45.28125,-2885
-127.1020833,45.28125,-2888
-127.0979167,45.28125,-2878
-127.09375,45.28125,-2878
-127.0895833,45.28125,-2878
-127.0854167,45.28125,-2878
-127.08125,45.28125,-2877
-127.0770833,45.28125,-2875
-127.0729167,45.28125,-2875
-127.06875,45.28125,-2874
-127.0645833,45.28125,-2873
-127.0604167,45.28125,-2874
-127.05625,45.28125,-2871
-127.0520833,45.28125,-2872
-127.0479167,45.28125,-2874
-127.04375,45.28125,-2874
-127.0395833,45.28125,-2874
-127.0354167,45.28125,-2874
-127.03125,45.28125,-2872
-127.0270833,45.28125,-2871
-127.0229167,45.28125,-2870
-127.01875,45.28125,-2869
-127.0145833,45.28125,-2868
-127.0104167,45.28125,-2867
-127.00625,45.28125,-2866
-127.0020833,45.28125,-2866
-127.4979167,45.28541667,-2891
-127.49375,45.28541667,-2894
-127.4895833,45.28541667,-2899
-127.4854167,45.28541667,-2904
-127.48125,45.28541667,-2912
-127.4770833,45.28541667,-2922
-127.4729167,45.28541667,-2950
-127.46875,45.28541667,-2975
-127.4645833,45.28541667,-2973
-127.4604167,45.28541667,-2967
-127.45625,45.28541667,-2930
-127.4520833,45.28541667,-2898
-127.4479167,45.28541667,-2888
-127.44375,45.28541667,-2880
-127.4395833,45.28541667,-2877
-127.4354167,45.28541667,-2874
-127.43125,45.28541667,-2874
-127.4270833,45.28541667,-2875
-127.4229167,45.28541667,-2876
-127.41875,45.28541667,-2878
-127.4145833,45.28541667,-2880
-127.4104167,45.28541667,-2882
-127.40625,45.28541667,-2884
-127.4020833,45.28541667,-2886
-127.3979167,45.28541667,-2890
-127.39375,45.28541667,-2893
-127.3895833,45.28541667,-2896
-127.3854167,45.28541667,-2900
-127.38125,45.28541667,-2905
-127.3770833,45.28541667,-2911
-127.3729167,45.28541667,-2914
-127.36875,45.28541667,-2918
-127.3645833,45.28541667,-2919
-127.3604167,45.28541667,-2920
-127.35625,45.28541667,-2925
-127.3520833,45.28541667,-2930
-127.3479167,45.28541667,-2933
-127.34375,45.28541667,-2936
-127.3395833,45.28541667,-2937
-127.3354167,45.28541667,-2938
-127.33125,45.28541667,-2936
-127.3270833,45.28541667,-2933
-127.3229167,45.28541667,-2927
-127.31875,45.28541667,-2922
-127.3145833,45.28541667,-2917
-127.3104167,45.28541667,-2913
-127.30625,45.28541667,-2913
-127.3020833,45.28541667,-2912
-127.2979167,45.28541667,-2911
-127.29375,45.28541667,-2909
-127.2895833,45.28541667,-2909
-127.2854167,45.28541667,-2908
-127.28125,45.28541667,-2908
-127.2770833,45.28541667,-2908
-127.2729167,45.28541667,-2910
-127.26875,45.28541667,-2911
-127.2645833,45.28541667,-2910
-127.2604167,45.28541667,-2910
-127.25625,45.28541667,-2910
-127.2520833,45.28541667,-2910
-127.2479167,45.28541667,-2911
-127.24375,45.28541667,-2912
-127.2395833,45.28541667,-2910
-127.2354167,45.28541667,-2909
-127.23125,45.28541667,-2909
-127.2270833,45.28541667,-2908
-127.2229167,45.28541667,-2907
-127.21875,45.28541667,-2906
-127.2145833,45.28541667,-2905
-127.2104167,45.28541667,-2903
-127.20625,45.28541667,-2902
-127.2020833,45.28541667,-2901
-127.1979167,45.28541667,-2899
-127.19375,45.28541667,-2897
-127.1895833,45.28541667,-2894
-127.1854167,45.28541667,-2894
-127.18125,45.28541667,-2900
-127.1770833,45.28541667,-2902
-127.1729167,45.28541667,-2898
-127.16875,45.28541667,-2897
-127.1645833,45.28541667,-2898
-127.1604167,45.28541667,-2898
-127.15625,45.28541667,-2895
-127.1520833,45.28541667,-2892
-127.1479167,45.28541667,-2889
-127.14375,45.28541667,-2887
-127.1395833,45.28541667,-2887
-127.1354167,45.28541667,-2887
-127.13125,45.28541667,-2884
-127.1270833,45.28541667,-2882
-127.1229167,45.28541667,-2882
-127.11875,45.28541667,-2880
-127.1145833,45.28541667,-2878
-127.1104167,45.28541667,-2878
-127.10625,45.28541667,-2882
-127.1020833,45.28541667,-2885
-127.0979167,45.28541667,-2888
-127.09375,45.28541667,-2890
-127.0895833,45.28541667,-2878
-127.0854167,45.28541667,-2878
-127.08125,45.28541667,-2877
-127.0770833,45.28541667,-2875
-127.0729167,45.28541667,-2874
-127.06875,45.28541667,-2874
-127.0645833,45.28541667,-2873
-127.0604167,45.28541667,-2874
-127.05625,45.28541667,-2872
-127.0520833,45.28541667,-2872
-127.0479167,45.28541667,-2873
-127.04375,45.28541667,-2873
-127.0395833,45.28541667,-2873
-127.0354167,45.28541667,-2873
-127.03125,45.28541667,-2873
-127.0270833,45.28541667,-2872
-127.0229167,45.28541667,-2871
-127.01875,45.28541667,-2870
-127.0145833,45.28541667,-2869
-127.0104167,45.28541667,-2868
-127.00625,45.28541667,-2867
-127.0020833,45.28541667,-2866
-127.4979167,45.28958333,-2893
-127.49375,45.28958333,-2896
-127.4895833,45.28958333,-2902
-127.4854167,45.28958333,-2909
-127.48125,45.28958333,-2917
-127.4770833,45.28958333,-2927
-127.4729167,45.28958333,-2952
-127.46875,45.28958333,-2974
-127.4645833,45.28958333,-2972
-127.4604167,45.28958333,-2965
-127.45625,45.28958333,-2925
-127.4520833,45.28958333,-2890
-127.4479167,45.28958333,-2886
-127.44375,45.28958333,-2882
-127.4395833,45.28958333,-2878
-127.4354167,45.28958333,-2875
-127.43125,45.28958333,-2875
-127.4270833,45.28958333,-2874
-127.4229167,45.28958333,-2875
-127.41875,45.28958333,-2877
-127.4145833,45.28958333,-2878
-127.4104167,45.28958333,-2880
-127.40625,45.28958333,-2882
-127.4020833,45.28958333,-2884
-127.3979167,45.28958333,-2888
-127.39375,45.28958333,-2891
-127.3895833,45.28958333,-2894
-127.3854167,45.28958333,-2898
-127.38125,45.28958333,-2902
-127.3770833,45.28958333,-2906
-127.3729167,45.28958333,-2910
-127.36875,45.28958333,-2914
-127.3645833,45.28958333,-2915
-127.3604167,45.28958333,-2917
-127.35625,45.28958333,-2920
-127.3520833,45.28958333,-2924
-127.3479167,45.28958333,-2928
-127.34375,45.28958333,-2932
-127.3395833,45.28958333,-2935
-127.3354167,45.28958333,-2937
-127.33125,45.28958333,-2938
-127.3270833,45.28958333,-2938
-127.3229167,45.28958333,-2936
-127.31875,45.28958333,-2933
-127.3145833,45.28958333,-2927
-127.3104167,45.28958333,-2922
-127.30625,45.28958333,-2919
-127.3020833,45.28958333,-2916
-127.2979167,45.28958333,-2915
-127.29375,45.28958333,-2915
-127.2895833,45.28958333,-2915
-127.2854167,45.28958333,-2916
-127.28125,45.28958333,-2916
-127.2770833,45.28958333,-2916
-127.2729167,45.28958333,-2917
-127.26875,45.28958333,-2917
-127.2645833,45.28958333,-2914
-127.2604167,45.28958333,-2912
-127.25625,45.28958333,-2912
-127.2520833,45.28958333,-2912
-127.2479167,45.28958333,-2913
-127.24375,45.28958333,-2913
-127.2395833,45.28958333,-2911
-127.2354167,45.28958333,-2909
-127.23125,45.28958333,-2908
-127.2270833,45.28958333,-2908
-127.2229167,45.28958333,-2908
-127.21875,45.28958333,-2908
-127.2145833,45.28958333,-2905
-127.2104167,45.28958333,-2902
-127.20625,45.28958333,-2902
-127.2020833,45.28958333,-2901
-127.1979167,45.28958333,-2901
-127.19375,45.28958333,-2899
-127.1895833,45.28958333,-2897
-127.1854167,45.28958333,-2896
-127.18125,45.28958333,-2900
-127.1770833,45.28958333,-2901
-127.1729167,45.28958333,-2898
-127.16875,45.28958333,-2896
-127.1645833,45.28958333,-2898
-127.1604167,45.28958333,-2899
-127.15625,45.28958333,-2899
-127.1520833,45.28958333,-2898
-127.1479167,45.28958333,-2893
-127.14375,45.28958333,-2891
-127.1395833,45.28958333,-2890
-127.1354167,45.28958333,-2889
-127.13125,45.28958333,-2888
-127.1270833,45.28958333,-2886
-127.1229167,45.28958333,-2885
-127.11875,45.28958333,-2884
-127.1145833,45.28958333,-2881
-127.1104167,45.28958333,-2881
-127.10625,45.28958333,-2882
-127.1020833,45.28958333,-2884
-127.0979167,45.28958333,-2885
-127.09375,45.28958333,-2887
-127.0895833,45.28958333,-2890
-127.0854167,45.28958333,-2896
-127.08125,45.28958333,-2900
-127.0770833,45.28958333,-2902
-127.0729167,45.28958333,-2872
-127.06875,45.28958333,-2873
-127.0645833,45.28958333,-2872
-127.0604167,45.28958333,-2873
-127.05625,45.28958333,-2872
-127.0520833,45.28958333,-2870
-127.0479167,45.28958333,-2871
-127.04375,45.28958333,-2870
-127.0395833,45.28958333,-2869
-127.0354167,45.28958333,-2870
-127.03125,45.28958333,-2873
-127.0270833,45.28958333,-2872
-127.0229167,45.28958333,-2871
-127.01875,45.28958333,-2870
-127.0145833,45.28958333,-2869
-127.0104167,45.28958333,-2868
-127.00625,45.28958333,-2867
-127.0020833,45.28958333,-2866
-127.4979167,45.29375,-2894
-127.49375,45.29375,-2898
-127.4895833,45.29375,-2904
-127.4854167,45.29375,-2910
-127.48125,45.29375,-2922
-127.4770833,45.29375,-2934
-127.4729167,45.29375,-2955
-127.46875,45.29375,-2973
-127.4645833,45.29375,-2970
-127.4604167,45.29375,-2964
-127.45625,45.29375,-2924
-127.4520833,45.29375,-2889
-127.4479167,45.29375,-2887
-127.44375,45.29375,-2885
-127.4395833,45.29375,-2881
-127.4354167,45.29375,-2877
-127.43125,45.29375,-2875
-127.4270833,45.29375,-2874
-127.4229167,45.29375,-2875
-127.41875,45.29375,-2876
-127.4145833,45.29375,-2877
-127.4104167,45.29375,-2879
-127.40625,45.29375,-2881
-127.4020833,45.29375,-2883
-127.3979167,45.29375,-2886
-127.39375,45.29375,-2889
-127.3895833,45.29375,-2892
-127.3854167,45.29375,-2895
-127.38125,45.29375,-2898
-127.3770833,45.29375,-2902
-127.3729167,45.29375,-2905
-127.36875,45.29375,-2909
-127.3645833,45.29375,-2910
-127.3604167,45.29375,-2912
-127.35625,45.29375,-2914
-127.3520833,45.29375,-2917
-127.3479167,45.29375,-2922
-127.34375,45.29375,-2927
-127.3395833,45.29375,-2930
-127.3354167,45.29375,-2933
-127.33125,45.29375,-2935
-127.3270833,45.29375,-2937
-127.3229167,45.29375,-2938
-127.31875,45.29375,-2938
-127.3145833,45.29375,-2936
-127.3104167,45.29375,-2933
-127.30625,45.29375,-2930
-127.3020833,45.29375,-2927
-127.2979167,45.29375,-2926
-127.29375,45.29375,-2924
-127.2895833,45.29375,-2924
-127.2854167,45.29375,-2923
-127.28125,45.29375,-2921
-127.2770833,45.29375,-2919
-127.2729167,45.29375,-2918
-127.26875,45.29375,-2917
-127.2645833,45.29375,-2916
-127.2604167,45.29375,-2915
-127.25625,45.29375,-2914
-127.2520833,45.29375,-2914
-127.2479167,45.29375,-2914
-127.24375,45.29375,-2914
-127.2395833,45.29375,-2911
-127.2354167,45.29375,-2909
-127.23125,45.29375,-2907
-127.2270833,45.29375,-2906
-127.2229167,45.29375,-2905
-127.21875,45.29375,-2904
-127.2145833,45.29375,-2902
-127.2104167,45.29375,-2900
-127.20625,45.29375,-2900
-127.2020833,45.29375,-2900
-127.1979167,45.29375,-2899
-127.19375,45.29375,-2899
-127.1895833,45.29375,-2899
-127.1854167,45.29375,-2900
-127.18125,45.29375,-2900
-127.1770833,45.29375,-2900
-127.1729167,45.29375,-2899
-127.16875,45.29375,-2897
-127.1645833,45.29375,-2895
-127.1604167,45.29375,-2895
-127.15625,45.29375,-2896
-127.1520833,45.29375,-2897
-127.1479167,45.29375,-2896
-127.14375,45.29375,-2895
-127.1395833,45.29375,-2893
-127.1354167,45.29375,-2892
-127.13125,45.29375,-2892
-127.1270833,45.29375,-2890
-127.1229167,45.29375,-2888
-127.11875,45.29375,-2886
-127.1145833,45.29375,-2886
-127.1104167,45.29375,-2886
-127.10625,45.29375,-2888
-127.1020833,45.29375,-2888
-127.0979167,45.29375,-2885
-127.09375,45.29375,-2884
-127.0895833,45.29375,-2886
-127.0854167,45.29375,-2888
-127.08125,45.29375,-2890
-127.0770833,45.29375,-2890
-127.0729167,45.29375,-2887
-127.06875,45.29375,-2887
-127.0645833,45.29375,-2892
-127.0604167,45.29375,-2895
-127.05625,45.29375,-2870
-127.0520833,45.29375,-2868
-127.0479167,45.29375,-2872
-127.04375,45.29375,-2871
-127.0395833,45.29375,-2869
-127.0354167,45.29375,-2867
-127.03125,45.29375,-2874
-127.0270833,45.29375,-2873
-127.0229167,45.29375,-2871
-127.01875,45.29375,-2869
-127.0145833,45.29375,-2868
-127.0104167,45.29375,-2868
-127.00625,45.29375,-2868
-127.0020833,45.29375,-2867
-127.4979167,45.29791667,-2894
-127.49375,45.29791667,-2897
-127.4895833,45.29791667,-2903
-127.4854167,45.29791667,-2910
-127.48125,45.29791667,-2925
-127.4770833,45.29791667,-2940
-127.4729167,45.29791667,-2957
-127.46875,45.29791667,-2972
-127.4645833,45.29791667,-2969
-127.4604167,45.29791667,-2962
-127.45625,45.29791667,-2924
-127.4520833,45.29791667,-2890
-127.4479167,45.29791667,-2890
-127.44375,45.29791667,-2888
-127.4395833,45.29791667,-2883
-127.4354167,45.29791667,-2879
-127.43125,45.29791667,-2876
-127.4270833,45.29791667,-2874
-127.4229167,45.29791667,-2874
-127.41875,45.29791667,-2875
-127.4145833,45.29791667,-2876
-127.4104167,45.29791667,-2878
-127.40625,45.29791667,-2880
-127.4020833,45.29791667,-2882
-127.3979167,45.29791667,-2884
-127.39375,45.29791667,-2886
-127.3895833,45.29791667,-2890
-127.3854167,45.29791667,-2893
-127.38125,45.29791667,-2896
-127.3770833,45.29791667,-2899
-127.3729167,45.29791667,-2902
-127.36875,45.29791667,-2905
-127.3645833,45.29791667,-2906
-127.3604167,45.29791667,-2908
-127.35625,45.29791667,-2909
-127.3520833,45.29791667,-2911
-127.3479167,45.29791667,-2915
-127.34375,45.29791667,-2919
-127.3395833,45.29791667,-2923
-127.3354167,45.29791667,-2926
-127.33125,45.29791667,-2929
-127.3270833,45.29791667,-2932
-127.3229167,45.29791667,-2933
-127.31875,45.29791667,-2934
-127.3145833,45.29791667,-2935
-127.3104167,45.29791667,-2935
-127.30625,45.29791667,-2933
-127.3020833,45.29791667,-2931
