lat,long,age,q_ihfc,q_ps,q_stein,FA,ps_z,stein_z,bathy
47.95,-129.09,0.02951305,4841,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674,-2131
47.96,-129.09,0.02951305,137,2753.934535,2968.678241,6.714704514,2560.127769,2662.704674,-2117
47.96,-129.1,0.02951305,4797,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674,-2174
47.96,-129.09,0.02951305,6,2753.934535,2968.678241,6.714704514,2560.127769,2662.704674,-2117
47.95,-129.09,0.02951305,10882,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674,-2131
47.95,-129.09,0.02951305,137,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674,-2131
47.95,-129.09,0.02951305,17,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674,-2131
47.95,-129.1,0.02951305,161,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674,-2190
47.95,-129.09,0.02951305,425,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674,-2131
47.95,-129.09,0.02951305,745,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674,-2131
47.95,-129.09,0.02951305,2718,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674,-2131
47.95,-129.1,0.02951305,125,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674,-2190
47.95,-129.1,0.02951305,61,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674,-2190
47.95,-129.1,0.02951305,61,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674,-2190
47.95,-129.09,0.02951305,432,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674,-2131
47.95,-129.09,0.02951305,542,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674,-2131
47.95,-129.09,0.02951305,2000,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674,-2131
47.95,-129.09,0.02951305,33,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674,-2131
47.96,-129.09,0.02951305,393,2753.934535,2968.678241,6.714704514,2560.127769,2662.704674,-2117
47.95,-129.09,0.02951305,2543,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674,-2131
47.95,-129.1,0.02951305,66,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674,-2190
47.95,-129.09,0.02951305,167,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674,-2131
47.96,-129.1,0.02951305,101,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674,-2174
47.96,-129.1,0.02951305,1944,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674,-2174
47.96,-129.1,0.02951305,745,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674,-2174
47.96,-129.09,0.02951305,712,2753.934535,2968.678241,6.714704514,2560.127769,2662.704674,-2117
47.96,-129.09,0.02951305,39,2753.934535,2968.678241,6.714704514,2560.127769,2662.704674,-2117
47.96,-129.09,0.02951305,33,2753.934535,2968.678241,6.714704514,2560.127769,2662.704674,-2117
47.95,-129.1,0.02951305,304,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674,-2190
47.95,-129.1,0.02951305,666,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674,-2190
47.95,-129.09,0.02951305,1745,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674,-2131
47.95,-129.09,0.02951305,4173,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674,-2131
47.95,-129.09,0.02951305,33,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674,-2131
47.95,-129.09,0.02951305,17,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674,-2131
47.96,-129.1,0.02951305,904,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674,-2174
47.95,-129.1,0.02951305,77,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674,-2190
47.96,-129.1,0.02951305,2922,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674,-2174
47.96,-129.1,0.02951305,12726,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674,-2174
47.95,-129.1,0.02951305,438,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674,-2190
47.95,-129.09,0.02951305,167,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674,-2131
47.96,-129.09,0.02951305,22,2753.934535,2968.678241,6.714704514,2560.127769,2662.704674,-2117
47.95,-129.1,0.02951305,1334,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674,-2190
47.95,-129.1,0.02951305,180,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674,-2190
47.95,-129.09,0.02951305,1498,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674,-2131
47.96,-129.1,0.02951305,4223,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674,-2174
47.96,-129.09,0.02951305,61,2753.934535,2968.678241,6.714704514,2560.127769,2662.704674,-2117
47.95,-129.09,0.02951305,438,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674,-2131
47.96,-129.1,0.02951305,101,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674,-2174
47.96,-129.1,0.02951305,50,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674,-2174
47.96,-129.09,0.02951305,125,2753.934535,2968.678241,6.714704514,2560.127769,2662.704674,-2117
47.96,-129.09,0.02951305,490,2753.934535,2968.678241,6.714704514,2560.127769,2662.704674,-2117
47.96,-129.1,0.02951305,3758,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674,-2174
47.96,-129.1,0.02951305,11,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674,-2174
47.96,-129.1,0.02951305,613,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674,-2174
47.95,-129.1,0.02951305,3965,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674,-2190
47.95,-129.09,0.02951305,11,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674,-2131
47.95,-129.09,0.02951305,39,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674,-2131
47.95,-129.09,0.02951305,1827,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674,-2131
47.95,-129.1,0.02951305,13789,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674,-2190
47.95,-129.1,0.02951305,22,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674,-2190
47.95,-129.1,0.02951305,1145,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674,-2190
47.95,-129.09,0.02951305,12283,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674,-2131
47.95,-129.09,0.02951305,2034,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674,-2131
47.96,-129.09,0.02951305,11,2753.934535,2968.678241,6.714704514,2560.127769,2662.704674,-2117
47.95,-129.1,0.02951305,336,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674,-2190
47.96,-129.1,0.02951305,66,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674,-2174
47.96,-129.1,0.02951305,406,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674,-2174
47.96,-129.1,0.02951305,72,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674,-2174
47.96,-129.09,0.02951305,39,2753.934535,2968.678241,6.714704514,2560.127769,2662.704674,-2117
47.96,-129.09,0.02951305,77,2753.934535,2968.678241,6.714704514,2560.127769,2662.704674,-2117
47.96,-129.1,0.02951305,10083,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674,-2174
47.96,-129.1,0.02951305,217,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674,-2174
47.96,-129.1,0.02951305,804,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674,-2174
47.96,-129.09,0.02951305,180,2753.934535,2968.678241,6.714704514,2560.127769,2662.704674,-2117
42.2,-119.85,18.00329,75,111.5025297,120.1971686,-22.93094254,3985.05994,4148.705366,1575
42.1,-119.92,18.00329,104,111.5025297,120.1971686,8.631074905,3985.05994,4148.705366,1660
42.17,-119.86,18.00329,75,111.5025297,120.1971686,-22.93094254,3985.05994,4148.705366,1564
38.88,-121.05,16.676729,29,115.8524502,124.8862831,-19.45288849,3929.300284,4090.556011,342
37.87,-122.25,16.815744,83,115.3725829,124.3689972,-8.681152344,3935.24515,4096.755656,80
39.7,-122.88,18.00329,66,111.5025297,120.1971686,69.20287323,3985.05994,4148.705366,1503
46.58,-119.52,9.7773581,63,151.3038218,163.1020483,-38.76895523,3594.406856,3741.310007,1366
46.35,-119.27,9.5389538,52,153.1828997,165.1276512,-41.72725677,3580.981887,3727.309682,1208
46.35,-119.27,9.5389538,41,153.1828997,165.1276512,-41.72725677,3580.981887,3727.309682,1208
46.35,-119.27,9.5389538,47,153.1828997,165.1276512,-41.72725677,3580.981887,3727.309682,1208
39.7,-122.8,18.00329,48,111.5025297,120.1971686,69.20287323,3985.05994,4148.705366,1520
39.43,-123.73,18.287436,83,110.632888,119.2597148,27.30547905,3996.733413,4160.879131,91
37.1,-119.38,16.19442,32,117.5649761,126.7323467,135.9580841,3908.480192,4068.843628,43
39.38,-119.63,16.215477,115,117.4886178,126.6500343,42.94220352,3909.395591,4069.798259,847
37.45,-122.17,16.364212,91,116.9534696,126.0731568,-1.091421843,3915.844614,4076.523669,158
40.23,-120.8,17.370102,79,113.5166261,122.3683183,47.54650497,3958.710902,4121.227083,2091
37.32,-122.12,16.215477,92,117.4886178,126.6500343,-1.091421843,3909.395591,4069.798259,45
38.88,-119.58,16.215477,96,117.4886178,126.6500343,20.78467941,3909.395591,4069.798259,467
46.54,-122.84,9.6252508,35,152.4946585,164.385743,-35.00421906,3585.860591,3732.397473,157
46.43,-119.78,9.543684,59,153.1449335,165.0867244,24.76720619,3581.249874,3727.589154,1139
46.43,-119.78,9.543684,57,153.1449335,165.0867244,24.76720619,3581.249874,3727.589154,1139
37.1,-119.73,16.19442,25,117.5649761,126.7323467,27.38141632,3908.480192,4068.843628,43
39.4,-120.88,16.815744,28,115.3725829,124.3689972,26.55622482,3935.24515,4096.755656,873
37.48,-122.13,16.364212,94,116.9534696,126.0731568,-1.091421843,3915.844614,4076.523669,25
37.17,-120.07,16.19442,18,117.5649761,126.7323467,55.00428009,3908.480192,4068.843628,43
39.25,-119.67,16.215477,82,117.4886178,126.6500343,25.26992607,3909.395591,4069.798259,857
46.53,-122.81,9.6252508,32,152.4946585,164.385743,-35.00421906,3585.860591,3732.397473,181
46.54,-122.82,9.6252508,37,152.4946585,164.385743,-35.00421906,3585.860591,3732.397473,162
46.53,-122.81,9.6252508,35,152.4946585,164.385743,-35.00421906,3585.860591,3732.397473,181
37.45,-122.03,16.215477,84,117.4886178,126.6500343,-8.995250702,3909.395591,4069.798259,22
37.8,-121.58,16.215477,40,117.4886178,126.6500343,-50.0063324,3909.395591,4069.798259,-3
39.3,-119.65,16.215477,292,117.4886178,126.6500343,25.26992607,3909.395591,4069.798259,858
46.42,-119.59,9.543684,56,153.1449335,165.0867244,15.14950943,3581.249874,3727.589154,1177
39.47,-119.63,16.215477,87,117.4886178,126.6500343,-7.161396027,3909.395591,4069.798259,1233
39.57,-123.12,18.100437,75,111.202904,119.8741791,-2.564104795,3989.061292,4152.878205,925
38.93,-119.07,16.215477,77,117.4886178,126.6500343,-32.75069046,3909.395591,4069.798259,404
38.93,-119.07,16.215477,77,117.4886178,126.6500343,-32.75069046,3909.395591,4069.798259,404
45.98,-121.62,9.5455904,74,153.12964,165.0702385,10.58870697,3581.357861,3727.70177,907
46.1,-121.7,9.5399418,66,153.1749673,165.1191003,25.17150688,3581.037867,3727.368062,998
46,-121.89,9.5455904,61,153.12964,165.0702385,18.4821701,3581.357861,3727.70177,922
45.41,-121.82,9.5483627,100,153.1074083,165.0462732,22.76212502,3581.514878,3727.865515,971
45.37,-121.82,9.5483627,98,153.1074083,165.0462732,41.99193954,3581.514878,3727.865515,870
45.39,-121.81,9.5483627,133,153.1074083,165.0462732,41.99193954,3581.514878,3727.865515,902
45.39,-121.86,9.5483627,87,153.1074083,165.0462732,-11.65816784,3581.514878,3727.865515,660
45.34,-121.92,9.5414743,65,153.1626658,165.1058395,-11.65816784,3581.124693,3727.458608,503
45.5,-121.56,9.5407829,91,153.1682153,165.1118218,27.73752022,3581.085522,3727.417758,610
45.28,-121.84,9.5414743,66,153.1626658,165.1058395,41.99193954,3581.124693,3727.458608,1095
45.33,-121.71,9.5414743,371,153.1626658,165.1058395,91.14661407,3581.124693,3727.458608,1804
45.3,-121.77,9.5414743,92,153.1626658,165.1058395,41.99193954,3581.124693,3727.458608,1176
38.84,-121.84,17.088528,26,114.4480327,123.3723533,-18.61419868,3946.839549,4108.846958,6
39.46,-121.99,17.580811,32,112.8343175,121.6328054,-0.248731673,3967.531719,4130.425936,27
45.46,-121.65,9.5407829,56,153.1682153,165.1118218,40.6076355,3581.085522,3727.417758,900
45.42,-121.77,9.5483627,134,153.1074083,165.0462732,22.76212502,3581.514878,3727.865515,952
45.33,-121.66,9.5414743,153,153.1626658,165.1058395,91.14661407,3581.124693,3727.458608,1640
42.97,-119.25,8.5979795,71,161.3475801,173.9289894,19.99212456,3526.280901,3670.264369,1772
42.56,-119.04,18.00329,62,111.5025297,120.1971686,-24.32952118,3985.05994,4148.705366,1688
42.56,-119.07,18.00329,53,111.5025297,120.1971686,-4.324602127,3985.05994,4148.705366,1688
42.64,-119.09,8.7200031,44,160.214692,172.707762,-15.3409605,3533.537798,3677.832275,1796
42.7,-119.06,8.7200031,52,160.214692,172.707762,-15.3409605,3533.537798,3677.832275,1658
42.7,-119.12,8.7200031,46,160.214692,172.707762,-15.3409605,3533.537798,3677.832275,1658
43.38,-119,9.5350513,71,153.2142438,165.1614394,-12.42782593,3580.760743,3727.079061,1322
40.65,-119.36,16.676729,125,115.8524502,124.8862831,-27.88883018,3929.300284,4090.556011,1753
40.85,-119.3,16.815744,125,115.3725829,124.3689972,-26.55411148,3935.24515,4096.755656,1481
40.43,-119.23,16.364212,89,116.9534696,126.0731568,59.04402542,3915.844614,4076.523669,1735
39.82,-119.81,16.364212,104,116.9534696,126.0731568,4.499360085,3915.844614,4076.523669,1288
39.08,-119.63,16.215477,85,117.4886178,126.6500343,25.65934181,3909.395591,4069.798259,639
39.84,-119.48,16.215477,90,117.4886178,126.6500343,14.75334167,3909.395591,4069.798259,1459
39.82,-119.91,16.524179,23,116.3859923,125.4614292,14.08341789,3922.74802,4083.722935,1288
41.58,-119.83,18.00329,79,111.5025297,120.1971686,9.021509171,3985.05994,4148.705366,1526
41.58,-119.75,17.580811,71,112.8343175,121.6328054,11.7555666,3967.531719,4130.425936,1526
41.66,-119.81,18.00329,66,111.5025297,120.1971686,-2.914054632,3985.05994,4148.705366,1521
39.3,-119.77,16.215477,104,117.4886178,126.6500343,-21.98574066,3909.395591,4069.798259,858
40.93,-119.01,16.676729,79,115.8524502,124.8862831,-21.24578857,3929.300284,4090.556011,1637
40.91,-119.09,16.676729,62,115.8524502,124.8862831,-48.21202087,3929.300284,4090.556011,1424
40.73,-119.27,16.676729,42,115.8524502,124.8862831,-20.22464371,3929.300284,4090.556011,1942
40.75,-119.24,16.676729,42,115.8524502,124.8862831,-20.22464371,3929.300284,4090.556011,2002
40.83,-119.2,16.676729,117,115.8524502,124.8862831,-20.22464371,3929.300284,4090.556011,1591
40.79,-119.19,16.676729,75,115.8524502,124.8862831,-20.22464371,3929.300284,4090.556011,1758
40.85,-119.05,16.524179,209,116.3859923,125.4614292,-21.24578857,3922.74802,4083.722935,1481
40.65,-119.35,16.676729,650,115.8524502,124.8862831,-27.88883018,3929.300284,4090.556011,1753
40.71,-119.29,16.676729,70,115.8524502,124.8862831,-1.788173914,3929.300284,4090.556011,1765
40.77,-119.25,16.676729,65,115.8524502,124.8862831,-20.22464371,3929.300284,4090.556011,1842
40.77,-119.22,16.676729,60,115.8524502,124.8862831,-20.22464371,3929.300284,4090.556011,1842
40.77,-119.18,16.676729,89,115.8524502,124.8862831,-20.22464371,3929.300284,4090.556011,1842
40.82,-119.17,16.676729,93,115.8524502,124.8862831,-13.53714085,3929.300284,4090.556011,1638
40.84,-119.14,16.676729,107,115.8524502,124.8862831,-13.53714085,3929.300284,4090.556011,1556
40.8,-119.13,16.676729,66,115.8524502,124.8862831,-13.53714085,3929.300284,4090.556011,1683
54.91,-132.13,9.9456406,76,150.0183133,161.7162997,7.125473976,3603.78484,3751.089905,65
54.91,-132.13,9.9456406,69,150.0183133,161.7162997,7.125473976,3603.78484,3751.089905,65
54.91,-132.13,9.9456406,82,150.0183133,161.7162997,7.125473976,3603.78484,3751.089905,65
54.78,-132.05,9.9456406,46,150.0183133,161.7162997,9.265666962,3603.78484,3751.089905,87
37.74,-122.1,16.524179,83,116.3859923,125.4614292,-1.091421843,3922.74802,4083.722935,31
37.54,-122.1,16.364212,96,116.9534696,126.0731568,-1.091421843,3915.844614,4076.523669,31
37.61,-121.97,16.364212,80,116.9534696,126.0731568,11.69815731,3915.844614,4076.523669,204
37.62,-121.98,16.364212,80,116.9534696,126.0731568,-8.995250702,3915.844614,4076.523669,113
42.02,-123.84,8.7200031,46,160.214692,172.707762,26.96927261,3533.537798,3677.832275,1078
42.49,-123.38,8.1746902,35,165.4721872,178.3752212,-10.87535667,3500.69953,3643.586653,358
40.51,-122.61,17.755274,41,112.278595,121.0337493,-12.46913433,3974.795262,4138.000773,518
41.68,-121.12,17.755274,55,112.278595,121.0337493,3.587082863,3974.795262,4138.000773,1436
41.65,-121.12,18.100437,82,111.202904,119.8741791,-2.16358757,3989.061292,4152.878205,1416
41.7,-121.34,17.755274,302,112.278595,121.0337493,2.494198561,3974.795262,4138.000773,1279
41.65,-121.06,18.100437,64,111.202904,119.8741791,-2.16358757,3989.061292,4152.878205,1488
41.56,-121.12,18.100437,146,111.202904,119.8741791,-2.16358757,3989.061292,4152.878205,1445
37.17,-127.6,33.400661,56,81.86214652,88.24551567,-24.45638275,4522.765674,4709.455632,-4658
39.42,-127.55,25.494421,57,93.69967453,101.0060993,-17.75083542,4267.220012,4442.958013,-4269
41.05,-130.12,5.4735184,41,202.2215188,217.9901574,-11.58354759,3318.84431,3453.937638,-3314
45.36,-121.94,9.5483627,77,153.1074083,165.0462732,-11.65816784,3581.514878,3727.865515,575
45.4,-121.81,9.5483627,113,153.1074083,165.0462732,22.76212502,3581.514878,3727.865515,941
45.4,-121.81,9.5483627,118,153.1074083,165.0462732,22.76212502,3581.514878,3727.865515,941
45.4,-121.81,9.5483627,128,153.1074083,165.0462732,22.76212502,3581.514878,3727.865515,941
45.32,-121.8,9.5414743,36,153.1626658,165.1058395,41.99193954,3581.124693,3727.458608,1046
45.41,-121.82,9.5483627,100,153.1074083,165.0462732,22.76212502,3581.514878,3727.865515,971
45.37,-121.82,9.5483627,98,153.1074083,165.0462732,41.99193954,3581.514878,3727.865515,870
45.39,-121.81,9.5483627,100,153.1074083,165.0462732,41.99193954,3581.514878,3727.865515,902
45.39,-121.81,9.5483627,96,153.1074083,165.0462732,41.99193954,3581.514878,3727.865515,902
45.39,-121.81,9.5483627,96,153.1074083,165.0462732,41.99193954,3581.514878,3727.865515,902
45.39,-121.81,9.5483627,133,153.1074083,165.0462732,41.99193954,3581.514878,3727.865515,902
45.39,-121.86,9.5483627,87,153.1074083,165.0462732,-11.65816784,3581.514878,3727.865515,660
45.28,-121.74,9.5414743,94,153.1626658,165.1058395,91.14661407,3581.124693,3727.458608,1144
45.31,-121.83,9.5414743,61,153.1626658,165.1058395,41.99193954,3581.124693,3727.458608,831
45.34,-121.92,9.5414743,65,153.1626658,165.1058395,-11.65816784,3581.124693,3727.458608,503
45.5,-121.56,9.5407829,91,153.1682153,165.1118218,27.73752022,3581.085522,3727.417758,610
45.28,-121.84,9.5414743,66,153.1626658,165.1058395,41.99193954,3581.124693,3727.458608,1095
45.33,-121.71,9.5414743,371,153.1626658,165.1058395,91.14661407,3581.124693,3727.458608,1804
45.39,-122.32,9.5483627,50,153.1074083,165.0462732,-41.43912506,3581.514878,3727.865515,226
45.3,-121.77,9.5414743,92,153.1626658,165.1058395,41.99193954,3581.124693,3727.458608,1176
45.3,-121.77,9.5414743,51,153.1626658,165.1058395,41.99193954,3581.124693,3727.458608,1176
45.44,-121.72,9.5483627,41,153.1074083,165.0462732,40.6076355,3581.514878,3727.865515,1333
45.44,-121.72,9.5483627,46,153.1074083,165.0462732,40.6076355,3581.514878,3727.865515,1333
45.46,-121.65,9.5407829,38,153.1682153,165.1118218,40.6076355,3581.085522,3727.417758,900
45.46,-121.65,9.5407829,56,153.1682153,165.1118218,40.6076355,3581.085522,3727.417758,900
45.29,-121.71,9.5414743,72,153.1626658,165.1058395,91.14661407,3581.124693,3727.458608,1189
45.42,-121.77,9.5483627,105,153.1074083,165.0462732,22.76212502,3581.514878,3727.865515,952
45.42,-121.77,9.5483627,133,153.1074083,165.0462732,22.76212502,3581.514878,3727.865515,952
45.42,-121.77,9.5483627,134,153.1074083,165.0462732,22.76212502,3581.514878,3727.865515,952
45.33,-121.66,9.5414743,153,153.1626658,165.1058395,91.14661407,3581.124693,3727.458608,1640
45.33,-121.66,9.5414743,91,153.1626658,165.1058395,91.14661407,3581.124693,3727.458608,1640
45.33,-121.66,9.5414743,138,153.1626658,165.1058395,91.14661407,3581.124693,3727.458608,1640
45.32,-121.72,9.5414743,111,153.1626658,165.1058395,91.14661407,3581.124693,3727.458608,1577
45.32,-121.72,9.5414743,120,153.1626658,165.1058395,91.14661407,3581.124693,3727.458608,1577
45.31,-121.68,9.5414743,24,153.1626658,165.1058395,91.14661407,3581.124693,3727.458608,1390
45.31,-121.68,9.5414743,114,153.1626658,165.1058395,91.14661407,3581.124693,3727.458608,1390
48.46,-128.71,0.59159386,8210,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,7660,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,6040,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,8840,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,2770,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,8020,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,14070,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,13540,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,1500,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,6170,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.45,-128.71,0.59159386,7000,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.71,0.59159386,11780,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.43,-128.68,0.79336768,2090,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2481
48.43,-128.68,0.79336768,4080,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2481
48.43,-128.68,0.79336768,290,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2481
48.43,-128.68,0.79336768,2490,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2481
48.43,-128.68,0.79336768,2390,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2481
48.46,-128.71,0.59159386,6980,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,14660,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,8000,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,9410,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.49,-128.71,0.59159386,10450,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2463
48.46,-128.71,0.59159386,5580,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.43,-128.68,0.79336768,3180,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2481
48.43,-128.68,0.79336768,1520,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2481
48.43,-128.68,0.79336768,2390,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2481
48.46,-128.7,0.59159386,1050,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.71,0.59159386,920,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,1090,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,1370,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,1570,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,2260,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,2910,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,9310,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,7750,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,8320,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,530,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.45,-128.71,0.59159386,4100,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,1420,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,1010,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,890,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,830,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,940,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,1150,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,1310,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,1910,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,3130,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.71,0.59159386,7530,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,10310,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.45,-128.71,0.59159386,890,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,950,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,1050,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,1320,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,4310,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.71,0.59159386,12950,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,8750,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,3800,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,4240,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,2770,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
