long,lat,FA,age,q_ihfc,q_ps,q_stein,ps_z,stein_z,bathy
-128.21666963099952,45.8000009159998,-6.533028602600098,3.057227647890924,86.003051585272,270.5806712005166,291.6797552363548,3111.9725376735773,6011.523925225465,-2834.999068720163
-128.21666963099952,45.9166675849998,-7.658310890197754,2.9972826824290904,84.79354702343147,273.2730517443993,294.5820796875381,3105.9431727460615,5879.051769612102,-2816.5003487519552
-128.21666963099952,46.0333342539998,-5.870013236999512,2.9209120640632413,77.22309734164648,276.82251994120344,298.40832496318757,3098.173660275799,5714.080459386418,-2823.4986708481774
-128.21666963099952,46.150000922999794,-7.979415893554687,2.819233737186657,66.62858029419513,281.77023685102193,303.7418502694545,3087.670088404511,5501.048785685378,-2821.4997784800503
-128.21666963099952,46.26666759199979,-8.690291404724121,2.7460567635774797,94.1726776990892,285.4998627786347,307.7623014453002,3079.9930633535555,5352.402128308212,-2809.0002047839794
-128.21666963099952,46.38333426099979,-11.273475646972656,2.61737857148257,83.75139317625562,292.4336788188944,315.23679604428105,3066.241004349398,5100.4947640564915,-2805.999678592113
-128.21666963099952,46.500000929999786,-10.536359786987305,2.484584618566287,70.51473926568893,300.14683132659235,323.55139747373346,3051.689782191378,4853.203665287907,-2786.99874171228
-128.21666963099952,46.61666759899978,-12.507145881652832,2.4122651798142667,62.73961553530722,304.6127903917809,328.36559887714577,3043.601402249155,4723.94350367669,-2761.499897872067
-128.21666963099952,46.73333426799978,-11.29348087310791,2.356981976708191,82.49402945336179,308.16444385116904,332.1941998157213,3037.3362933459393,4627.7078740624465,-2753.9973952644905
-128.21666963099952,46.85000093699978,-10.832659721374512,2.1729604981801223,64.57719096067218,320.9480514012111,345.9746354421474,3015.9337758153315,4323.44142422769,-2733.500950223914
-128.21666963099952,46.966667605999774,-11.272856712341309,2.1806882996631867,99.1333510720836,320.378867797849,345.3610685773133,3016.8503813568686,4335.721533005091,-2704.998695392248
-128.1000029619995,45.10000090199982,-10.404295921325684,3.6794154116963065,118.97902117425113,246.64439321811133,265.87699677544674,3171.363082044878,7541.40568671733,-2835.0
-128.1000029619995,45.21666757099982,-12.911789894104004,3.608743589899989,112.03932508951142,249.04776362271355,268.46777492765693,3164.8842679464965,7353.406058640155,-2828.8002843519535
-128.1000029619995,45.33333423999981,-9.508238792419434,3.5380717681036753,105.09962900477214,251.5227889286178,271.1357954193903,3158.3416982029166,7169.052420232078,-2808.29957347207
-128.1000029619995,45.45000090899981,-13.403971672058104,3.467399946307354,98.15993292003199,254.0731019765846,273.88497436963314,3151.7334527417256,6988.344771493069,-2820.199279328137
-128.1000029619995,45.56666757799981,-8.197488784790039,3.3967281245110366,91.2202368352923,256.7025988040971,276.7195116173999,3145.057513135536,6811.283112423156,-2819.697145568489
-128.1000029619995,45.683334246999806,-7.210604667663574,3.3260563027147194,84.28054075055257,259.4154636805753,279.6439177091199,3138.3117554005667,6637.867443022333,-2847.2996265120933
-128.1000029619995,45.8000009159998,-7.770066261291504,3.255384480918402,77.34084466581287,262.2161971160295,282.66304409132243,3131.493942102776,6468.097763290596,-2838.5987072642347
-128.1000029619995,45.9166675849998,-6.730405807495117,3.1847126591220842,70.40114858107316,265.10964726973947,285.782116968473,3124.6017136883756,6301.974073227946,-2853.0998578240233
-128.1000029619995,46.0333342539998,-6.281786918640137,3.1213502721559854,67.36608775901122,267.7869479029031,288.66818562190093,3118.3570233603787,6156.132045343209,-2840.4997790400494
-128.1000029619995,46.150000922999794,-8.956904411315918,3.061405306694151,66.15658319717069,270.3959881035526,291.480671095275,3112.3905208851893,6020.853894927115,-2804.799841312053
-128.1000029619995,46.26666759199979,-13.797232627868652,2.9705457225953853,66.52725473543185,274.5001197651332,295.90483085951956,3103.234490905431,5820.811789860854,-2796.9001421759767
-128.1000029619995,46.38333426099979,-13.064271926879885,2.848822844752972,60.863724532736,280.3031235477203,302.16033579056585,3090.745967808701,5562.2639342870425,-2796.698516528229
-128.1000029619995,46.500000929999786,-12.778441429138184,2.8246555568648866,60.043137512494695,281.49968329454043,303.45019974326306,3088.2349069172524,5512.217840448604,-2748.9000596159017
-128.1000029619995,46.61666759899978,-9.5745267868042,2.7606863903957723,76.33829802926289,284.74238727984834,306.945760237448,3081.5359686412203,5381.8071113325,-2754.200202767983
